Date/Time,Year,Month,Day,Data Quality,Max Temp (C),Max Temp Flag,Min Temp (C),Min Temp Flag,Mean Temp (C),Mean Temp Flag,Heat Deg Days (C),Heat Deg Days Flag,Cool Deg Days (C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
3/22/13,2013,3,22,datqual_a,7.7,,-5.9,,0.9,,17.1,,0,,0,,0,,0,,,,36,,46,
3/23/13,2013,3,23,datqual_a,7.6,,-6.1,,0.8,,17.2,,0,,0,,0,,0,,,,,,<31,
3/24/13,2013,3,24,datqual_a,10.6,,-5.5,,2.6,,15.4,,0,,0,,0,,0,,,,18,,41,
3/25/13,2013,3,25,datqual_a,11.3,,-5.7,,2.8,,15.2,,0,,0,,0,,0,,,,,,<31,
3/26/13,2013,3,26,datqual_a,12.7,,-5.9,,3.4,,14.6,,0,,0,,0,,0,,,,,,<31,
3/27/13,2013,3,27,datqual_a,14.3,,-3.1,,5.6,,12.4,,0,,0,,0,,0,,,,,,<31,
3/28/13,2013,3,28,datqual_a,16.1,,1,,8.6,,9.4,,0,,0,,0,,0,,,,,,<31,
3/29/13,2013,3,29,datqual_a,18.5,,-1.9,,8.3,,9.7,,0,,0,,0,,0,,,,,,<31,
3/30/13,2013,3,30,datqual_a,16.4,,-1.3,,7.6,,10.4,,0,,0,,0,,0,,,,,,<31,
3/31/13,2013,3,31,datqual_a,18.2,,-0.8,,8.7,,9.3,,0,,0,,0,,0,,,,,,<31,
4/1/13,2013,4,1,datqual_a,18.4,,2.1,,10.3,,7.7,,0,,0,,0,,0,,,,,,<31,
4/2/13,2013,4,2,datqual_a,20.3,,0.4,,10.4,,7.6,,0,,0,,0,,0,,,,31,,33,
4/3/13,2013,4,3,datqual_a,17.5,,2.9,,10.2,,7.8,,0,,0,,0,,0,,,,,,<31,
4/4/13,2013,4,4,datqual_a,10.5,,6.6,,8.6,,9.4,,0,,4.4,,0,,4.4,,,,,,<31,
4/5/13,2013,4,5,datqual_a,16.4,,8.4,,12.4,,5.6,,0,,0.2,,0,,0.2,,,,19,,50,
4/6/13,2013,4,6,datqual_a,14.1,,3.8,,9,,9,,0,,15.4,,0,,15.4,,,,18,,50,
4/7/13,2013,4,7,datqual_a,7.2,,3,,5.1,,12.9,,0,,9.8,,0,,9.8,,,,,,<31,
4/8/13,2013,4,8,datqual_a,11.9,,3.2,,7.6,,10.4,,0,,10,,0,,10,,,,,,<31,
4/9/13,2013,4,9,datqual_a,13.1,,-1.5,,5.8,,12.2,,0,,0,,0,,0,,,,18,,39,
4/10/13,2013,4,10,datqual_a,13.6,,5.8,,9.7,,8.3,,0,,2,,0,,2,,,,19,,65,
4/11/13,2013,4,11,datqual_a,12.4,,2.6,,7.5,,10.5,,0,,0,,0,,0,,,,35,,44,
4/12/13,2013,4,12,datqual_a,10.2,,-1.1,,4.6,,13.4,,0,,0.2,,0,,0.2,,,,19,,50,
4/13/13,2013,4,13,datqual_a,11.5,,1.8,,6.7,,11.3,,0,,0,,0,,0,,,,36,,43,
4/14/13,2013,4,14,datqual_a,9,,-0.6,,4.2,,13.8,,0,,2.8,,0,,2.8,,,,3,,33,
4/15/13,2013,4,15,datqual_a,8.3,,1,,4.7,,13.3,,0,,4.2,,0,,4.2,,,,,,<31,
4/16/13,2013,4,16,datqual_a,13.6,,-0.7,,6.5,,11.5,,0,,0,T,0,,0,T,,,18,,54,
4/17/13,2013,4,17,datqual_a,,,,,,,,,,,,,,,,,,,,,,
4/18/13,2013,4,18,datqual_a,15.6,,0,,7.8,,10.2,,0,,1.6,,0,,1.6,,,,18,,33,
4/19/13,2013,4,19,datqual_a,18.5,,7.6,,13.1,,4.9,,0,,0,,0,,0,,,,30,,35,
4/20/13,2013,4,20,datqual_a,14,,5.6,,9.8,,8.2,,0,,0,,0,,0,,,,3,,46,
4/21/13,2013,4,21,datqual_a,12.2,,2.4,,7.3,,10.7,,0,,0.4,,0,,0.4,,,,36,,39,
4/22/13,2013,4,22,datqual_a,15.4,,-4.4,,5.5,,12.5,,0,,0,,0,,0,,,,,,<31,
4/23/13,2013,4,23,datqual_a,15.8,,0.3,,8.1,,9.9,,0,,0,,0,,0,,,,36,,33,
4/24/13,2013,4,24,datqual_a,19.1,,-1.4,,8.9,,9.1,,0,,0,,0,,0,,,,,,<31,
4/25/13,2013,4,25,datqual_a,23,,1.1,,12.1,,5.9,,0,,0,,0,,0,,,,33,,39,
4/26/13,2013,4,26,datqual_a,23.9,,5.9,,14.9,,3.1,,0,,0,,0,,0,,,,22,,48,
4/27/13,2013,4,27,datqual_a,19.5,,6.4,,13,,5,,0,,0,,0,,0,,,,23,,59,
4/28/13,2013,4,28,datqual_a,18.3,,1,,9.7,,8.3,,0,,0,,0,,0,,,,27,,56,
4/29/13,2013,4,29,datqual_a,10.7,,2.7,,6.7,,11.3,,0,,0.2,,0,,0.2,,,,35,,72,
4/30/13,2013,4,30,datqual_a,12.3,,-0.2,,6.1,,11.9,,0,,1.4,,0,T,1.4,,,,33,,50,
5/1/13,2013,5,1,datqual_a,17.5,,-4.2,,6.7,,11.3,,0,,0,,0,,0,,,,30,,37,
5/2/13,2013,5,2,datqual_a,19.8,,7.2,,13.5,,4.5,,0,,1.2,,0,,1.2,,,,36,,48,
5/3/13,2013,5,3,datqual_a,21.5,,5.5,,13.5,,4.5,,0,,0,,0,,0,,,,1,,41,
5/4/13,2013,5,4,datqual_a,22.5,,4.9,,13.7,,4.3,,0,,0,,0,,0,,,,,,<31,
5/5/13,2013,5,5,datqual_a,24.6,,6,,15.3,,2.7,,0,,0,,0,,0,,,,33,,69,
5/6/13,2013,5,6,datqual_a,26.5,,4.3,,15.4,,2.6,,0,,0,,0,,0,,,,,,<31,
5/7/13,2013,5,7,datqual_a,26.9,,6.3,,16.6,,1.4,,0,,0,,0,,0,,,,34,,32,
5/8/13,2013,5,8,datqual_a,28.5,,9.8,,19.2,,0,,1.2,,0,,0,,0,,,,,,<31,
5/9/13,2013,5,9,datqual_a,28,,6.3,,17.2,,0.8,,0,,0,,0,,0,,,,2,,44,
5/10/13,2013,5,10,datqual_a,28.9,,9.8,,19.4,,0,,1.4,,0,,0,,0,,,,,,<31,
5/11/13,2013,5,11,datqual_a,30.3,,10.4,,20.4,,0,,2.4,,0,,0,,0,,,,,,<31,
5/12/13,2013,5,12,datqual_a,25.9,,13.3,,19.6,,0,,1.6,,0,T,0,,0,T,,,15,,50,
5/13/13,2013,5,13,datqual_a,20,,10.2,,15.1,,2.9,,0,,10.2,,0,,10.2,,,,28,,82,
5/14/13,2013,5,14,datqual_a,17.7,,4,,10.9,,7.1,,0,,0,,0,,0,,,,33,,50,
5/15/13,2013,5,15,datqual_a,20.6,,5.7,,13.2,,4.8,,0,,0,,0,,0,,,,8,,43,
5/16/13,2013,5,16,datqual_a,,,,,,,,,,,,,,,,,,,,,,
5/17/13,2013,5,17,datqual_a,23.5,,9.1,,16.3,,1.7,,0,,14.2,,0,,14.2,,,,35,,44,
5/18/13,2013,5,18,datqual_a,18.8,,10.2,,14.5,,3.5,,0,,2.8,,0,,2.8,,,,20,,43,
5/19/13,2013,5,19,datqual_a,22.8,,4.9,,13.9,,4.1,,0,,0,,0,,0,,,,14,,46,
5/20/13,2013,5,20,datqual_a,23.4,,5.5,,14.5,,3.5,,0,,0,,0,,0,,,,17,,44,
5/21/13,2013,5,21,datqual_a,,,,,,,,,,,,,,,,,,,,,,
5/22/13,2013,5,22,datqual_a,12,,7.8,,9.9,,8.1,,0,,6.6,,0,,6.6,,,,17,,48,
5/23/13,2013,5,23,datqual_a,16.5,,3.7,,10.1,,7.9,,0,,0.2,,0,,0.2,,,,16,,44,
5/24/13,2013,5,24,datqual_a,18.5,,1.8,,10.2,,7.8,,0,,0.4,,0,,0.4,,,,25,,59,
5/25/13,2013,5,25,datqual_a,18.8,,3.3,,11.1,,6.9,,0,,0,,0,,0,,,,19,,44,
5/26/13,2013,5,26,datqual_a,21.9,,3.5,,12.7,,5.3,,0,,0,,0,,0,,,,35,,48,
5/27/13,2013,5,27,datqual_a,19.5,,10.4,,15,,3,,0,,2.2,,0,,2.2,,,,17,,54,
5/28/13,2013,5,28,datqual_a,20.7,,11.4,,16.1,,1.9,,0,,4,,0,,4,,,,21,,59,
5/29/13,2013,5,29,datqual_a,18.4,,10.8,,14.6,,3.4,,0,,9.4,,0,,9.4,,,,17,,48,
5/30/13,2013,5,30,datqual_a,18.2,,7.1,,12.7,,5.3,,0,,1.2,,0,,1.2,,,,4,,43,
5/31/13,2013,5,31,datqual_a,22,,3.7,,12.9,,5.1,,0,,0,,0,,0,,,,,,<31,
6/1/13,2013,6,1,datqual_a,19.2,,6.1,,12.7,,5.3,,0,,3.8,,0,,3.8,,,,34,,50,
6/2/13,2013,6,2,datqual_a,20.9,,9.6,,15.3,,2.7,,0,,0.6,,0,,0.6,,,,36,,37,
6/3/13,2013,6,3,datqual_a,24.1,,6.1,,15.1,,2.9,,0,,0,,0,,0,,,,1,,46,
6/4/13,2013,6,4,datqual_a,27.9,,6.3,,17.1,,0.9,,0,,0,,0,,0,,,,9,,46,
6/5/13,2013,6,5,datqual_a,28,,11.9,,20,,0,,2,,0,,0,,0,,,,27,,39,
6/6/13,2013,6,6,datqual_a,29.2,,10.3,,19.8,,0,,1.8,,0,,0,,0,,,,15,,52,
6/7/13,2013,6,7,datqual_a,27.8,,15.4,,21.6,,0,,3.6,,0,,0,,0,,,,34,,59,
6/8/13,2013,6,8,datqual_a,26.3,,6.4,,16.4,,1.6,,0,,0,,0,,0,,,,32,,41,
6/9/13,2013,6,9,datqual_a,24.1,,5.2,,14.7,,3.3,,0,,0,,0,,0,,,,15,,57,
6/10/13,2013,6,10,datqual_a,24.9,,8.1,,16.5,,1.5,,0,,0,,0,,0,,,,2,,37,
6/11/13,2013,6,11,datqual_a,25.8,,9.9,,17.9,,0.1,,0,,0,T,0,,0,T,,,18,,54,
6/12/13,2013,6,12,datqual_a,23.2,,8.7,,16,,2,,0,,0,,0,,0,,,,15,,52,
6/13/13,2013,6,13,datqual_a,24.1,,5.4,,14.8,,3.2,,0,,0,,0,,0,,,,34,,57,
6/14/13,2013,6,14,datqual_a,23.4,,10.8,,17.1,,0.9,,0,,1,,0,,1,,,,27,,50,
6/15/13,2013,6,15,datqual_a,26.4,,6.2,,16.3,,1.7,,0,,0,,0,,0,,,,33,,46,
6/16/13,2013,6,16,datqual_a,27.6,,11.4,,19.5,,0,,1.5,,0,,0,,0,,,,36,,39,
6/17/13,2013,6,17,datqual_a,27.6,,14.4,,21,,0,,3,,2,,0,,2,,,,1,,61,
6/18/13,2013,6,18,datqual_a,20.4,,13.4,,16.9,,1.1,,0,,5.8,,0,,5.8,,,,16,,37,
6/19/13,2013,6,19,datqual_a,16.9,,13,,15,,3,,0,,4,,0,,4,,,,,,<31,
6/20/13,2013,6,20,datqual_a,15.2,,11.4,,13.3,,4.7,,0,,17.4,,0,,17.4,,,,18,,37,
6/21/13,2013,6,21,datqual_a,20.1,,11.8,,16,,2,,0,,0,,0,,0,,,,17,,33,
6/22/13,2013,6,22,datqual_a,23.3,,10.7,,17,,1,,0,,2,,0,,2,,,,19,,32,
6/23/13,2013,6,23,datqual_a,26.3,,12.1,,19.2,,0,,1.2,,0.6,,0,,0.6,,,,18,,39,
6/24/13,2013,6,24,datqual_a,22.2,,13.8,,18,,0,,0,,11.6,,0,,11.6,,,,19,,35,
6/25/13,2013,6,25,datqual_a,22.8,,12.9,,17.9,,0.1,,0,,0.4,,0,,0.4,,,,20,,44,
6/26/13,2013,6,26,datqual_a,23.7,,13.5,,18.6,,0,,0.6,,8,,0,,8,,,,17,,61,
6/27/13,2013,6,27,datqual_a,22.2,,14.1,,18.2,,0,,0.2,,1,,0,,1,,,,31,,35,
6/28/13,2013,6,28,datqual_a,27,,13.6,,20.3,,0,,2.3,,0,,0,,0,,,,33,,57,
6/29/13,2013,6,29,datqual_a,25.7,,15.6,,20.7,,0,,2.7,,0.2,,0,,0.2,,,,36,,41,
6/30/13,2013,6,30,datqual_a,30.9,,15.6,,23.3,,0,,5.3,,0,,0,,0,,,,,,<31,
7/1/13,2013,7,1,datqual_a,32.5,,15.4,,24,,0,,6,,0,,0,,0,,,,,,<31,
7/2/13,2013,7,2,datqual_a,38.5,,16.7,,27.6,,0,,9.6,,0,,0,,0,,,,28,,44,
7/3/13,2013,7,3,datqual_a,31.6,,15.6,,23.6,,0,,5.6,,0,,0,,0,,,,3,,32,
7/4/13,2013,7,4,datqual_a,29.9,,12.2,,21.1,,0,,3.1,,0,,0,,0,,,,2,,43,
7/5/13,2013,7,5,datqual_a,28.9,,12,,20.5,,0,,2.5,,0,,0,,0,,,,36,,43,
7/6/13,2013,7,6,datqual_a,28.3,,14.9,,21.6,,0,,3.6,,0,,0,,0,,,,1,,33,
7/7/13,2013,7,7,datqual_a,24.8,,11.4,,18.1,,0,,0.1,,0.8,,0,,0.8,,,,18,,32,
7/8/13,2013,7,8,datqual_a,30.1,,10.4,,20.3,,0,,2.3,,0,,0,,0,,,,36,,41,
7/9/13,2013,7,9,datqual_a,32.6,,11.8,,22.2,,0,,4.2,,0,,0,,0,,,,17,,39,
7/10/13,2013,7,10,datqual_a,32.5,,13.7,,23.1,,0,,5.1,,0,,0,,0,,,,3,,57,
7/11/13,2013,7,11,datqual_a,26.5,,13.9,,20.2,,0,,2.2,,0,,0,,0,,,,1,,61,
7/12/13,2013,7,12,datqual_a,25.1,,7.5,,16.3,,1.7,,0,,0,T,0,,0,T,,,30,,50,
7/13/13,2013,7,13,datqual_a,28.1,,8.6,,18.4,,0,,0.4,,0,,0,,0,,,,,,<31,
7/14/13,2013,7,14,datqual_a,30.8,,10.2,,20.5,,0,,2.5,,0,,0,,0,,,,5,,52,
7/15/13,2013,7,15,datqual_a,25.7,,12.2,,19,,0,,1,,0,,0,,0,,,,34,,52,
7/16/13,2013,7,16,datqual_a,28.9,,11,,20,,0,,2,,0,,0,,0,,,,,,<31,
7/17/13,2013,7,17,datqual_a,,,,,,,,,,,,,,,,,,,,,,
7/18/13,2013,7,18,datqual_a,29.1,,12.9,,21,,0,,3,,0,,0,,0,,,,,,<31,
7/19/13,2013,7,19,datqual_a,34.7,,12.5,,23.6,,0,,5.6,,0,,0,,0,,,,,,<31,
7/20/13,2013,7,20,datqual_a,35.4,,11.4,,23.4,,0,,5.4,,0,,0,,0,,,,,,<31,
7/21/13,2013,7,21,datqual_a,34.6,,13.7,,24.2,,0,,6.2,,0,,0,,0,,,,,,<31,
7/22/13,2013,7,22,datqual_a,34.3,,13.2,,23.8,,0,,5.8,,0,,0,,0,,,,28,,35,
7/23/13,2013,7,23,datqual_a,34,,13.7,,23.9,,0,,5.9,,0,,0,,0,,,,27,,33,
7/24/13,2013,7,24,datqual_a,35.9,,13.2,,24.6,,0,,6.6,,0,,0,,0,,,,15,,41,
7/25/13,2013,7,25,datqual_a,36.8,,15.8,,26.3,,0,,8.3,,0,,0,,0,,,,35,,35,
7/26/13,2013,7,26,datqual_a,35.4,,12.8,,24.1,,0,,6.1,,0,,0,,0,,,,34,,48,
7/27/13,2013,7,27,datqual_a,30.4,,12.1,,21.3,,0,,3.3,,0,,0,,0,,,,1,,43,
7/28/13,2013,7,28,datqual_a,29.3,,15.8,,22.6,,0,,4.6,,0,,0,,0,,,,36,,44,
7/29/13,2013,7,29,datqual_a,29.9,,13.4,,21.7,,0,,3.7,,0,,0,,0,,,,35,,35,
7/30/13,2013,7,30,datqual_a,31.8,,11.1,,21.5,,0,,3.5,,0,,0,,0,,,,,,<31,
7/31/13,2013,7,31,datqual_a,31.3,,13.7,,22.5,,0,,4.5,,0,,0,,0,,,,10,,54,
8/1/13,2013,8,1,datqual_a,31.1,,17.6,,24.4,,0,,6.4,,1,,0,,1,,,,7,,43,
8/2/13,2013,8,2,datqual_a,,,,,,,,,,,,,,,,,,,,,,
8/3/13,2013,8,3,datqual_a,29.8,,12.8,,21.3,,0,,3.3,,3.8,,0,,3.8,,,,26,,59,
8/4/13,2013,8,4,datqual_a,28.4,,13.5,,21,,0,,3,,1.8,,0,,1.8,,,,27,,37,
8/5/13,2013,8,5,datqual_a,29.9,,13.1,,21.5,,0,,3.5,,0,T,0,,0,T,,,1,,43,
8/6/13,2013,8,6,datqual_a,34.2,,11.6,,22.9,,0,,4.9,,0,,0,,0,,,,24,,43,
8/7/13,2013,8,7,datqual_a,31.9,,14.4,,23.2,,0,,5.2,,0,,0,,0,,,,,,<31,
8/8/13,2013,8,8,datqual_a,33,,15.3,,24.2,,0,,6.2,,0,,0,,0,,,,,,<31,
8/9/13,2013,8,9,datqual_a,33.3,,16.4,,24.9,,0,,6.9,,0,,0,,0,,,,,,<31,
8/10/13,2013,8,10,datqual_a,33.3,,18.6,,26,,0,,8,,0,,0,,0,,,,20,,48,
8/11/13,2013,8,11,datqual_a,33.1,,18.1,,25.6,,0,,7.6,,2.8,,0,,2.8,,,,19,,50,
8/12/13,2013,8,12,datqual_a,32.4,,13.2,,22.8,,0,,4.8,,0,,0,,0,,,,3,,33,
8/13/13,2013,8,13,datqual_a,32.5,,15.5,,24,,0,,6,,0,,0,,0,,,,18,,33,
8/14/13,2013,8,14,datqual_a,31.6,,11.9,,21.8,,0,,3.8,,0,,0,,0,,,,,,<31,
8/15/13,2013,8,15,datqual_a,30.5,,18.1,,24.3,,0,,6.3,,1.4,,0,,1.4,,,,3,,33,
8/16/13,2013,8,16,datqual_a,30.3,,13.3,,21.8,,0,,3.8,,0,,0,,0,,,,,,<31,
8/17/13,2013,8,17,datqual_a,30.1,,16.1,,23.1,,0,,5.1,,1.2,,0,,1.2,,,,2,,46,
8/18/13,2013,8,18,datqual_a,29.4,,10.2,,19.8,,0,,1.8,,0,,0,,0,,,,2,,39,
8/19/13,2013,8,19,datqual_a,29.7,,13.1,,21.4,,0,,3.4,,0,,0,,0,,,,30,,43,
8/20/13,2013,8,20,datqual_a,27.5,,7.7,,17.6,,0.4,,0,,0,,0,,0,,,,36,,33,
8/21/13,2013,8,21,datqual_a,28.1,,11.5,,19.8,,0,,1.8,,0,,0,,0,,,,,,<31,
8/22/13,2013,8,22,datqual_a,28.4,,10.9,,19.7,,0,,1.7,,0,,0,,0,,,,,,<31,
8/23/13,2013,8,23,datqual_a,22.9,,14.8,,18.9,,0,,0.9,,1.4,,0,,1.4,,,,20,,54,
8/24/13,2013,8,24,datqual_a,27.8,,13.4,,20.6,,0,,2.6,,0,,0,,0,,,,19,,48,
8/25/13,2013,8,25,datqual_a,27.3,,13,,20.2,,0,,2.2,,0,T,0,,0,T,,,17,,54,
8/26/13,2013,8,26,datqual_a,25,,16,,20.5,,0,,2.5,,1.2,,0,,1.2,,,,18,,63,
8/27/13,2013,8,27,datqual_a,25.4,,12.8,,19.1,,0,,1.1,,0,,0,,0,,,,1,,32,
8/28/13,2013,8,28,datqual_a,23.9,,14.2,,19.1,,0,,1.1,,0.2,,0,,0.2,,,,2,,37,
8/29/13,2013,8,29,datqual_a,24.6,,14.8,,19.7,,0,,1.7,,8.6,,0,,8.6,,,,33,,41,
8/30/13,2013,8,30,datqual_a,26.3,,13.3,,19.8,,0,,1.8,,0,,0,,0,,,,,,<31,
8/31/13,2013,8,31,datqual_a,25.7,,9.8,,17.8,,0.2,,0,,0,,0,,0,,,,,,<31,
9/1/13,2013,9,1,datqual_a,27.8,,10.2,,19,,0,,1,,0,,0,,0,,,,22,,37,
9/2/13,2013,9,2,datqual_a,31.1,,11.5,,21.3,,0,,3.3,,0,,0,,0,,,,16,,35,
9/3/13,2013,9,3,datqual_a,31.5,,13.4,,22.5,,0,,4.5,,0,,0,,0,,,,15,,54,
9/4/13,2013,9,4,datqual_a,22.3,,14.7,,18.5,,0,,0.5,,17.2,,0,,17.2,,,,1,,32,
9/5/13,2013,9,5,datqual_a,23.9,,15.4,,19.7,,0,,1.7,,0,,0,,0,,,,,,<31,
9/6/13,2013,9,6,datqual_a,20.6,,13.6,,17.1,,0.9,,0,,8.8,,0,,8.8,,,,18,,72,
9/7/13,2013,9,7,datqual_a,20.3,,12.8,,16.6,,1.4,,0,,2.6,,0,,2.6,,,,9,,50,
9/8/13,2013,9,8,datqual_a,25.2,,12.2,,18.7,,0,,0.7,,0.8,,0,,0.8,,,,,,<31,
9/9/13,2013,9,9,datqual_a,26.6,,10.9,,18.8,,0,,0.8,,0,,0,,0,,,,,,<31,
9/10/13,2013,9,10,datqual_a,27,,12.5,,19.8,,0,,1.8,,0,,0,,0,,,,,,<31,
9/11/13,2013,9,11,datqual_a,26.8,,11.8,,19.3,,0,,1.3,,0,,0,,0,,,,,,<31,
9/12/13,2013,9,12,datqual_a,28.3,,12.1,,20.2,,0,,2.2,,0,,0,,0,,,,,,<31,
9/13/13,2013,9,13,datqual_a,28.9,,13.1,,21,,0,,3,,0,,0,,0,,,,34,,32,
9/14/13,2013,9,14,datqual_a,27.6,,13,,20.3,,0,,2.3,,0,,0,,0,,,,,,<31,
9/15/13,2013,9,15,datqual_a,27.3,,12.6,,20,,0,,2,,0,,0,,0,,,,,,<31,
9/16/13,2013,9,16,datqual_a,24.4,,13.1,,18.8,,0,,0.8,,9,,0,,9,,,,17,,85,
9/17/13,2013,9,17,datqual_a,21.8,,11.7,,16.8,,1.2,,0,,0,,0,,0,,,,30,,33,
9/18/13,2013,9,18,datqual_a,21.8,,10.4,,16.1,,1.9,,0,,0.4,,0,,0.4,,,,23,,37,
9/19/13,2013,9,19,datqual_a,22.3,,3.7,,13,,5,,0,,0.9,,0,,0.9,,,,17,,59,
9/20/13,2013,9,20,datqual_a,21.2,,4.7,,13,,5,,0,,0,,0,,0,,,,,,<31,
9/21/13,2013,9,21,datqual_a,21.7,,9,,15.4,,2.6,,0,,2.6,,0,,2.6,,,,34,,57,
9/22/13,2013,9,22,datqual_a,18,,5.1,,11.6,,6.4,,0,,0.8,,0,,0.8,,,,17,,57,
9/23/13,2013,9,23,datqual_a,17.3,,9.1,,13.2,,4.8,,0,,2.8,,0,,2.8,,,,20,,54,
9/24/13,2013,9,24,datqual_a,17.9,,4.1,,11,,7,,0,,0,T,0,,0,T,,,22,,41,
9/25/13,2013,9,25,datqual_a,19.1,,3,,11.1,,6.9,,0,,2.4,,0,,2.4,,,,35,,41,
9/26/13,2013,9,26,datqual_a,16.9,,5.8,,11.4,,6.6,,0,,3.4,,0,,3.4,,,,,,<31,
9/27/13,2013,9,27,datqual_a,12.6,,2.2,,7.4,,10.6,,0,,3.6,,0,,3.6,,,,19,,39,
9/28/13,2013,9,28,datqual_a,16.8,,11.3,,14.1,,3.9,,0,,2.8,,0,,2.8,,,,18,,76,
9/29/13,2013,9,29,datqual_a,15.4,,7.6,,11.5,,6.5,,0,,0.8,,0,,0.8,,,,17,,74,
9/30/13,2013,9,30,datqual_a,15.9,,6.5,,11.2,,6.8,,0,,12.6,,0,,12.6,,,,25,,69,
10/1/13,2013,10,1,datqual_a,14.5,,4.9,,9.7,,8.3,,0,,0.8,,0,,0.8,,,,32,,52,
10/2/13,2013,10,2,datqual_a,11.6,,1.9,,6.8,,11.2,,0,,3.6,,0,,3.6,,,,,,<31,
10/3/13,2013,10,3,datqual_a,14.4,,4.5,,9.5,,8.5,,0,,0,,0,,0,,,,,,<31,
10/4/13,2013,10,4,datqual_a,16.4,,-1.7,,7.4,,10.6,,0,,0,,0,,0,,,,19,,52,
10/5/13,2013,10,5,datqual_a,14.6,,7.8,,11.2,,6.8,,0,,0,,0,,0,,,,17,,44,
10/6/13,2013,10,6,datqual_a,19.4,,5.9,,12.7,,5.3,,0,,0,,0,,0,,,,18,,44,
10/7/13,2013,10,7,datqual_a,17.5,,11.2,,14.4,,3.6,,0,,0.6,,0,,0.6,,,,24,,50,
10/8/13,2013,10,8,datqual_a,13.6,,7.2,E,10.4,E,7.6,E,0,E,,M,,M,0.6,E,,,,M,,M
10/9/13,2013,10,9,datqual_a,14,,0.6,,7.3,,10.7,,0,,0,,0,,0,,,,,,<31,
10/10/13,2013,10,10,datqual_a,14.5,,1.8,,8.2,,9.8,,0,,0.2,,0,,0.2,,,,,,<31,
10/11/13,2013,10,11,datqual_a,12,,-3.3,,4.4,,13.6,,0,,0,,0,,0,,,,,,<31,
10/12/13,2013,10,12,datqual_a,14.8,,5.5,,10.2,,7.8,,0,,0.4,,0,,0.4,,,,,,<31,
10/13/13,2013,10,13,datqual_a,14.3,,2.8,,8.6,,9.4,,0,,0,,0,,0,,,,,,<31,
10/14/13,2013,10,14,datqual_a,12.7,,0.3,,6.5,,11.5,,0,,0,,0,,0,,,,8,,43,
10/15/13,2013,10,15,datqual_a,13.8,,-1.6,,6.1,,11.9,,0,,0.2,,0,,0.2,,,,,,<31,
10/16/13,2013,10,16,datqual_a,,,,,,,,,,,,,,,,,,,,,,
10/17/13,2013,10,17,datqual_a,14.1,,1,,7.6,,10.4,,0,,0,,0,,0,,,,,,<31,
10/18/13,2013,10,18,datqual_a,11.8,,-1.1,,5.4,,12.6,,0,,0,,0,,0,,,,15,,32,
10/19/13,2013,10,19,datqual_a,12.3,,-0.9,,5.7,,12.3,,0,,0,,0,,0,,,,15,,32,
10/20/13,2013,10,20,datqual_a,13.5,,1.6,,7.6,,10.4,,0,,0,,0,,0,,,,25,,35,
10/21/13,2013,10,21,datqual_a,13.7,,2.3,,8,,10,,0,,0,,0,,0,,,,,,<31,
10/22/13,2013,10,22,datqual_a,12.1,,0.1,,6.1,,11.9,,0,,0,,0,,0,,,,,,<31,
10/23/13,2013,10,23,datqual_a,10.4,,6.4,,8.4,,9.6,,0,,0,,0,,0,,,,8,,54,
10/24/13,2013,10,24,datqual_a,,,,,,,,,,,,,,,,,,,,,,
10/25/13,2013,10,25,datqual_a,9.3,,6.2,,7.8,,10.2,,0,,0,,0,,0,,,,,,<31,
10/26/13,2013,10,26,datqual_a,8.5,,6.7,,7.6,,10.4,,0,,0,,0,,0,,,,,,<31,
10/27/13,2013,10,27,datqual_a,11.8,,4.7,,8.3,,9.7,,0,,2.4,,0,,2.4,,,,31,,50,
10/28/13,2013,10,28,datqual_a,11.4,,2,,6.7,,11.3,,0,,0,,0,,0,,,,33,,48,
10/29/13,2013,10,29,datqual_a,9.6,,-2.9,,3.4,,14.6,,0,,0,,0,,0,,,,,,<31,
10/30/13,2013,10,30,datqual_a,9.6,,-4.5,,2.6,,15.4,,0,,0,,0,,0,,,,19,,43,
10/31/13,2013,10,31,datqual_a,13.6,,2.8,,8.2,,9.8,,0,,0,,0,,0,,,,18,,46,
11/1/13,2013,11,1,datqual_a,9.9,,-1.3,,4.3,,13.7,,0,,0,,0,,0,,,,19,,44,
11/2/13,2013,11,2,datqual_a,8.9,,5.1,,7,,11,,0,,11,,0,,11,,,,18,,41,
11/3/13,2013,11,3,datqual_a,7.9,,2.5,,5.2,,12.8,,0,,0,,0,,0,,,,32,,33,
11/4/13,2013,11,4,datqual_a,7.6,,-3.5,,2.1,,15.9,,0,,0,,0,,0,,,,,,<31,
11/5/13,2013,11,5,datqual_a,4.2,,-1.7,,1.3,,16.7,,0,,5.2,,1,,6.2,,,,19,,48,
11/6/13,2013,11,6,datqual_a,4.9,,-1.3,,1.8,,16.2,,0,,0,,0,,0,,,,17,,32,
11/7/13,2013,11,7,datqual_a,5.8,,3.2,,4.5,,13.5,,0,,3.2,,0,,3.2,,,,17,,43,
11/8/13,2013,11,8,datqual_a,8.5,,2.2,,5.4,,12.6,,0,,0,,0,,0,,,,18,,43,
