"","YearPlanted","Variety","acres","Lag.Phase.G.Vine","Pick.Weight.Grams","Year","VineyardCode","Vineyard","Plants","Row.Spacing","Av.Bunch.Weight.Grams","Clust.per.Vine","Spurs.per.Block","Berries.per.Cluster","Row","Av.Berry.Weight.Grams","Av.Berry.Weight.Grams.1","Av.Bunch.Weight.Grams.1","Lag.Estimate.t","Berry.Veraison.Estimate.Kg","Bunch.Veraison.Estimate.Kg","Bunch.Veraison.Estimate.Kg.1","X2007.Actual","Percentage","Notes","Veraison.Estimate","X2008.Actual","PhenoEvent","phenologyDate","BlockID","rootstock","clone","OriginalVineyardBlocks","OriginalBlockName","vineyard"
"738",1990,"Pinot Noir",2.68,2338,NA,"2008","QGV","Quails Gate",3279,"2.4 x 1.3","79",33,NA,"152",20,0.51,1.6,221,16.9,26315.9424,23913.747,NA,NA,NA,NA,23.9,16,"Lag.Phase.Date",2008-07-29,"F4B3",NA,NA,NA,NA,NA
"739",1965,"Foch",0.83,12454,NA,"2008","QGV","Quails Gate",1339,"3.0 x 2.1","67",83,NA,"139",5,0.48,1.2,112.6,36.7,18537.6516,12514.0262,NA,NA,NA,NA,12.5,10.9,"Lag.Phase.Date",2008-07-25,"F4B4",NA,NA,NA,NA,NA
"740",2003,"Cab Sauvignon",2.36,1614,NA,"2008","QGV","Quails Gate",3920,"2.1 x 1.2","57",29,NA,"133",24,0.48,1.2,182.6,13.9,18143.328,20757.968,NA,NA,NA,NA,20.8,7.6,"Lag.Phase.Date",2008-07-31,"F4B5",NA,NA,NA,NA,NA
"741",1997,"Cab Sauvignon",1.17,1546,NA,"2008","QGV","Quails Gate",1900,"2.0 x 1.4","87.3",22,NA,"176.5",11,0.5,1.2,152,6.5,8853.24,6353.6,NA,NA,NA,NA,6.4,4.5,"Lag.Phase.Date",2008-07-31,"F4B6",NA,NA,NA,NA,NA
"742",2005,"Pinot Noir",0.53,2018,NA,"2008","QGV","Quails Gate",965,"2.1 x 1.1","80",23,NA,"162",6,0.5,1.2,211.4,4.3,4314.708,4692.023,NA,NA,NA,NA,4.7,2.3,"Lag.Phase.Date",2008-07-29,"F4B7",NA,NA,NA,NA,NA
"743",2005,"Pinot Noir",1.25,2062,NA,"2008","QGV","Quails Gate",1990,"2.1 x 1.1","79",28,NA,"182",24,0.4,1,174.8,9,10141.04,9739.856,NA,NA,NA,NA,9.7,5.1,"Lag.Phase.Date",2008-07-29,"F4B8",NA,NA,NA,NA,NA
"744",2005,"Pinot Noir",1.63,2010,NA,"2008","QGV","Quails Gate",2600,"2.1 x 1.1","75",29,NA,"206",39,0.37,1.2,193.2,11.5,18638.88,14567.28,NA,NA,NA,NA,14.6,6.1,"Lag.Phase.Date",2008-07-29,"F4B9",NA,NA,NA,NA,NA
"745",1990,"Pinot Noir",1.72,2874,NA,"2008","QGV","Quails Gate",2093,"2.4 x 1.3","83",31,NA,"160",12,0.52,1.2,202,13.2,12457.536,13106.366,NA,NA,NA,NA,13.1,10.7,"Lag.Phase.Date",2008-07-30,"F4B10",NA,NA,NA,NA,NA
"746",2003,"Pinot Noir",1.57,2254,NA,"2008","QGV","Quails Gate",2600,"2.1 x 1.1","84",24,NA,"169",6,0.54,0.8,175.2,12.9,8436.48,10932.48,NA,NA,NA,NA,10.9,8.8,"Lag.Phase.Date",2008-07-30,"F4B11",NA,NA,NA,NA,NA
"747",1997,"Chardonnay",1.8,1342,NA,"2008","QGV","Quails Gate",3000,"2.0 x 1.4","61",26,NA,"120",5,0.58,1.2,164,8.9,11232,12792,NA,NA,NA,NA,12.8,13.3,"Lag.Phase.Date",2008-07-25,"F5B1",NA,NA,NA,NA,NA
"748",1997,"Chardonnay",1.92,2070,NA,"2008","QGV","Quails Gate",3000,"2.0 x 1.4","91",26,NA,"114",16,0.76,1.4,184.4,13.7,12448.8,14383.2,NA,NA,NA,NA,14.4,13.1,"Lag.Phase.Date",2008-07-25,"F5B2",NA,NA,NA,NA,NA
"749",1997,"Chardonnay",1.43,1224,NA,"2008","QGV","Quails Gate",3000,"2.0 x 1.4","70",20,NA,"139",27,0.5,1.2,146.2,8.1,10008,8772,NA,NA,NA,NA,8.8,13.1,"Lag.Phase.Date",2008-07-25,"F5B3",NA,NA,NA,NA,NA
"750",1997,"Chardonnay",1.03,1576,NA,"2008","QGV","Quails Gate",1000,"2.0 x 1.4","76",29,NA,"133",34,0.54,1.2,191.2,3.5,4628.4,5544.8,NA,NA,NA,NA,5.5,4.9,"Lag.Phase.Date",2008-07-25,"F5B4",NA,NA,NA,NA,NA
"751",1997,"Pinot Noir",1.01,1714,NA,"2008","QGV","Quails Gate",2450,"2.0 x 1.1","72",23,NA,"116",39,0.61,1.2,204.2,9.2,7843.92,11506.67,NA,NA,NA,NA,11.5,6.1,"Lag.Phase.Date",2008-07-31,"F5B5",NA,NA,NA,NA,NA
"752",1997,"Pinot Noir",1.5,1800,NA,"2008","QGV","Quails Gate",3200,"2.0 x 1.1","73.3",25,NA,"118",46,0.62,1.2,172,12.7,11328,13760,NA,NA,NA,NA,13.8,7.8,"Lag.Phase.Date",2008-07-31,"F5B6",NA,NA,NA,NA,NA
"753",1997,"Cab Sauvignon",0.95,2203,NA,"2008","QGV","Quails Gate",1716,"2.0 x 1.4","94",24,NA,"119.3",NA,0.8,1.2,136,8.3,5895.90144,5601.024,NA,NA,NA,NA,5.6,3.8,"Lag.Phase.Date",2008-07-31,"F5B7",NA,NA,NA,NA,NA
"754",1994,"Gewurztraminer",0.52,2035,NA,"2008","QGV","Quails Gate",632,"2.4 x 1.3","93.6",32,NA,"159",NA,0.8,1.2,158.6,2.8,3858.7392,3207.5264,NA,NA,NA,NA,3.2,10.7,"Lag.Phase.Date",2008-08-01,"F5B8",NA,NA,NA,NA,NA
"755",2003,"Merlot",2.2,1250,NA,"2008","QGV","Quails Gate",4100,"2.1 x 1.1","79",23,NA,"142",35,0.6,1,158.8,11.3,13390.6,14974.84,NA,NA,NA,NA,15,15.7,"Lag.Phase.Date",2008-08-01,"F6B1",NA,NA,NA,NA,NA
"756",2003,"Merlot",2.2,2380,NA,"2008","QGV","Quails Gate",4163,"2.1 x 1.1","66",17,NA,"114",88,0.54,1,142.4,21.8,8067.894,10077.7904,NA,NA,NA,NA,10,NA,"Lag.Phase.Date",2008-07-31,"F6B2",NA,NA,NA,NA,NA
"757",1986,"Ehrenfelser",2.81,3796,NA,"2008","MAN","Mannhardt",2755,"3 x 1.4","77.8",54,NA,"160.5",20,0.56,0.8,130.2,23,19102.068,19369.854,NA,NA,NA,NA,19.4,36,"Lag.Phase.Date",2008-07-31,"F1B1",NA,NA,NA,NA,NA
"758",1986,"Ehrenfelser",2.14,3857,NA,"2008","MAN","Mannhardt",2500,"3 x 1.4","82.3",57,NA,"134.6",29,0.67,1,164.6,21.2,19180.5,23455.5,NA,NA,NA,NA,23.5,0,"Lag.Phase.Date",2008-07-31,"F1B2",NA,NA,NA,NA,NA
"759",2006,"Chenin Blanc",5.04,2538,NA,"2008","MAN","Mannhardt",8946,"2.1 x 1.1","105",26,NA,"211.3",41,0.56,1,164.2,50,49147.5348,38192.2632,NA,NA,NA,NA,38.2,22.7,"Lag.Phase.Date",2008-07-31,"F1B3",NA,NA,NA,NA,NA
"760",1997,"Pinot Noir",2.71,2406,NA,"2008","MAN","Mannhardt",3200,"2.4 x 1.4","69.8",33,NA,"99",38,0.64,1.4,214.6,16.9,14636.16,22661.76,NA,NA,NA,NA,22.7,12.5,"Lag.Phase.Date",2008-07-30,"F1B4",NA,NA,NA,NA,NA
"761",2006,"Pinot Noir",1.04,2384,NA,"2008","MAN","Mannhardt",1838,"2.1 x 1.1","133.7",19,NA,"215",11,0.58,1.2,221.2,9.6,9009.876,7724.7464,NA,NA,NA,NA,7.7,1.7,"Lag.Phase.Date",2008-07-30,"F1B5",NA,NA,NA,NA,NA
"762",2006,"Riesling",1.23,1100,NA,"2008","MAN","Mannhardt",2331,"2.1 x 1.1","65.6",28,NA,"142",26,0.4,1,105.2,5.6,9268.056,6866.1936,NA,NA,NA,NA,6.9,2.7,"Lag.Phase.Date",2008-08-03,"F2B1",NA,NA,NA,NA,NA
"763",2006,"Riesling",1.58,1140,NA,"2008","MAN","Mannhardt",2737,"2.1 x 1.1","74",21,NA,"170",39,0.6,0.8,97.2,6.9,7816.872,5586.7644,NA,NA,NA,NA,5.6,5.2,"Lag.Phase.Date",2008-08-03,"F2B2",NA,NA,NA,NA,NA
"764",2006,"Gewurztraminer",0.58,1900,NA,"2008","MAN","Mannhardt",1040,"2.1 x 1.1","132",15,NA,"216",5,0.6,1.6,212.6,4.3,5391.36,3316.56,NA,NA,NA,NA,3.3,NA,"Lag.Phase.Date",2008-08-03,"F2B3",NA,NA,NA,NA,NA
"765",2006,"Riesling",0.21,1340,NA,"2008","MAN","Mannhardt",403,"2.1 x 1.1","116",22,NA,"149",NA,0.8,1,126,1.2,1321.034,1117.116,NA,NA,NA,NA,1.1,NA,"Lag.Phase.Date",2008-08-03,"F2B4",NA,NA,NA,NA,NA
"766",2006,"Pinot Noir",1.31,2516,NA,"2008","MAN","Mannhardt",2461,"2.1 x 1.1","121",21,NA,"177.5",22,0.64,1.2,240.6,13.6,11008.053,12434.4486,NA,NA,NA,NA,12.4,3.1,"Lag.Phase.Date",2008-07-30,"F2B5",NA,NA,NA,NA,NA
"767",2006,"Pinot Noir",1.22,2177,NA,"2008","MAN","Mannhardt",2209,"2.1 x 1.1","138.3",15,NA,"225",38,0.59,1.2,217.8,10.6,8946.45,7216.803,NA,NA,NA,NA,7.2,1.9,"Lag.Phase.Date",2008-07-30,"F2B6",NA,NA,NA,NA,NA
"768",2006,"Pinot Noir",0.45,1230,NA,"2008","MAN","Mannhardt",702,"2.1 x 1.1","86.3",14,NA,"217",46,0.42,1,179.8,1.9,2132.676,1767.0744,NA,NA,NA,NA,1.8,1.8,"Lag.Phase.Date",2008-07-30,"F2B7",NA,NA,NA,NA,NA
"769",2006,"Pinot Noir",0.32,1090,NA,"2008","MAN","Mannhardt",656,"2.1 x 1.1","108.7",10,NA,"152",54,0.59,1.2,162.4,1.6,1196.544,1065.344,NA,NA,NA,NA,1.1,0.5,"Lag.Phase.Date",2008-07-30,"F2B8",NA,NA,NA,NA,NA
"770",2006,"Riesling",0.68,1910,NA,"2008","MAN","Mannhardt",1132,"2.1 x 1.1","81.6",27,NA,"121",14,0.8,0.8,131.6,4.8,2958.5952,4022.2224,NA,NA,NA,NA,4,3,"Lag.Phase.Date",2008-08-03,"F3B1",NA,NA,NA,NA,NA
"771",2006,"Chasselas",0.74,2150,NA,"2008","MAN","Mannhardt",1266,"2.1 x 1.1","101.3",27,NA,"201",26,0.8,1.2,145.8,6,8244.6984,4983.7356,NA,NA,NA,NA,5,19.5,"Lag.Phase.Date",2008-08-03,"F3B2",NA,NA,NA,NA,NA
"772",2006,"Chasselas",3.29,2050,NA,"2008","MAN","Mannhardt",5151,"2.1 x 1.1","91.6",19,NA,"116",58,1,2.4,258.6,23.2,27246.7296,25308.9234,NA,NA,NA,NA,25.3,NA,"Lag.Phase.Date",2008-08-03,"F3B3",NA,NA,NA,NA,NA
"773",1977,"Ehrenfelser",1.13,4950,NA,"2008","MAN","Mannhardt",745,"3 x 1.4","118.3",41,NA,"173",9,0.8,1.2,199.2,8.1,6341.142,6084.564,NA,NA,NA,NA,6.1,0,"Lag.Phase.Date",2008-08-03,"F3B4",NA,NA,NA,NA,NA
"774",1977,"Riesling",1.13,4110,NA,"2008","MAN","Mannhardt",946,"3 x 1.4","128.6",33,NA,"179",25,0.8,1.2,180,8.6,6705.6264,5619.24,NA,NA,NA,NA,5.6,4,"Lag.Phase.Date",2008-08-03,"F3B5",NA,NA,NA,NA,NA
"775",1994,"Merlot",0.91,1380,NA,"2009","QGV","Quails Gate",996,"2.4 x 1.2","138 g",10,NA,"294",NA,0.64,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-29,"F1B1",NA,NA,NA,NA,NA
"776",1996,"Chardonnay",1.82,1056,NA,"2009","QGV","Quails Gate",2213,"2.0 x 1.0","66 g",16,NA,"131",NA,0.5,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-21,"F1B2",NA,NA,NA,NA,NA
"777",1982,"Optima",4.43,1598,NA,"2009","QGV","Quails Gate",4833,"2.7 x 1.3","94 g",17,NA,"156",NA,0.67,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-31,"F1B3",NA,NA,NA,NA,NA
"778",1982,"Riesling",5.07,2537,NA,"2009","QGV","Quails Gate",5536,"2.7 x 1.3","110.3 g",23,NA,"177",NA,0.69,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-31,"F1B4",NA,NA,NA,NA,NA
"779",1997,"Pinot Blanc",3.38,944,NA,"2009","QGV","Quails Gate",5341,"2.1 x 1.4","72.6 g",13,NA,"240",NA,0.6,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-23,"F1B5",NA,NA,NA,NA,NA
"780",1997,"Sauvig. Blanc",1.49,664,NA,"2009","QGV","Quails Gate",2213,"2.1 x 1.4","55.3 g",12,NA,"153",NA,0.47,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-23,"F1B6",NA,NA,NA,NA,NA
"781",1975,"Chasselas",4.32,9975,NA,"2009","QGV","Quails Gate",2114,"3.0 x 2.1","133 g",75,NA,"226",NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-28,"F1B7",NA,NA,NA,NA,NA
"782",1987,"Riesling",2.69,2580,NA,"2009","QGV","Quails Gate",3078,"2.7 x 1.3","129 g",20,NA,"174",NA,0.6,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-24,"F2B1",NA,NA,NA,NA,NA
"783",1998,"Merlot",2.79,1456,NA,"2009","QGV","Quails Gate",4500,"2.1 x 1.4","91 g",16,NA,"163",NA,0.58,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-24,"F2B2",NA,NA,NA,NA,NA
"784",1975,"Chasselas",1.92,6020,NA,"2009","QGV","Quails Gate",1590,"3.0 x 2.1","172 g",35,NA,"159",NA,1.1,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-28,"F2B3",NA,NA,NA,NA,NA
"785",1987,"Chardonnay",1.42,2646,NA,"2009","QGV","Quails Gate",1532,"2.7 x 1.3","98 g",27,NA,"157",NA,0.6,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-21,"F2B4",NA,NA,NA,NA,NA
"786",1993,"Chardonnay",0.72,2646,NA,"2009","QGV","Quails Gate",800,"2.4 x 1.2","98 g",27,NA,"157",NA,0.6,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-21,"F2B5",NA,NA,NA,NA,NA
"787",1997,"Chenin Blanc",4.04,1627,NA,"2009","QGV","Quails Gate",6500,"2.1 x 1.4","108.5 g",15,NA,"262",NA,0.52,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-24,"F2B6",NA,NA,NA,NA,NA
"788",1998,"Merlot",2.7,1365,NA,"2009","QGV","Quails Gate",4500,"2.1 x 1.4","91 g",15,NA,"188",NA,0.51,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-24,"F2B7",NA,NA,NA,NA,NA
"789",1998,"Merlot",0.85,1162,NA,"2009","QGV","Quails Gate",1600,"2.1 x 1.4","83 g",14,NA,"180",NA,0.53,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-24,"F2B8",NA,NA,NA,NA,NA
"790",1998,"Gamay Noir",0.78,1752,NA,"2009","QGV","Quails Gate",1257,"2.1 x 1.4","109.5 g",16,NA,"209",NA,0.54,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-24,"F2B9",NA,NA,NA,NA,NA
"791",2005,"Pinot Noir",1.79,823,NA,"2009","QGV","Quails Gate",2895,"2.1 x 1.1","68.6 g",12,NA,"167",NA,0.51,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-22,"F3B1",NA,NA,NA,NA,NA
"792",1965,"Foch",1.09,5751,NA,"2009","QGV","Quails Gate",780,"3.1 x 2.1","71 g",81,NA,"164",NA,0.52,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-21,"F3B2",NA,NA,NA,NA,NA
"793",1996,"Pinot Noir",2.47,1299,NA,"2009","QGV","Quails Gate",5000,"2.0 x 1.0","86.6 g",15,NA,"178",NA,0.6,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-22,"F3B3",NA,NA,NA,NA,NA
"794",1996,"Chardonnay",2.57,1548,NA,"2009","QGV","Quails Gate",5000,"2.0 x 1.0","86 g",18,NA,"156",NA,0.52,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-21,"F3B4",NA,NA,NA,NA,NA
"795",1990,"Pinot Noir",0.92,2384,NA,"2009","QGV","Quails Gate",1103,"2.4 x 1.3","119.2 g",20,NA,"145",NA,0.63,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-22,"F3B5",NA,NA,NA,NA,NA
"796",1987,"Pinot Noir",0.55,2449,NA,"2009","QGV","Quails Gate",600,"2.4 x 1.3","106.5 g",23,NA,"162",NA,0.61,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-22,"F3B6",NA,NA,NA,NA,NA
"797",1987,"Pinot Noir",0.96,2419,NA,"2009","QGV","Quails Gate",1160,"2.4 x 1.3","115.2 g",21,NA,"181",NA,0.64,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-22,"F3B7",NA,NA,NA,NA,NA
"798",1975,"Pinot Noir",0.47,2283,NA,"2009","QGV","Quails Gate",631,"2.4 x 1.3","108.7 g",21,NA,"177",NA,0.62,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-22,"F3B8",NA,NA,NA,NA,NA
"799",1982,"Grafted Chard",2.35,2067,NA,"2009","QGV","Quails Gate",2614,"2.4 x 1.3","159 g",13,NA,"210",NA,0.75,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-31,"F4B1",NA,NA,NA,NA,NA
"800",2005,"Pinot Noir",0.9,1670,NA,"2009","QGV","Quails Gate",1240,"2.1 x 1.1","104.4 g",16,NA,"141",NA,0.68,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-22,"F4B2",NA,NA,NA,NA,NA
"801",1990,"Pinot Noir",2.68,2489,NA,"2009","QGV","Quails Gate",3279,"2.4 x 1.3","131 g",19,NA,"159",NA,0.7,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-22,"F4B3",NA,NA,NA,NA,NA
"802",1965,"Foch",0.83,4416,NA,"2009","QGV","Quails Gate",1339,"3.0 x 2.1","69 g",64,NA,"148",NA,0.64,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-20,"F4B4",NA,NA,NA,NA,NA
"803",2003,"Cab Sauvignon",2.36,1548,NA,"2009","QGV","Quails Gate",3920,"2.1 x 1.2","86 g",18,NA,"206",NA,0.56,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-24,"F4B5",NA,NA,NA,NA,NA
"804",1997,"Cab Sauvignon",1.17,1729,NA,"2009","QGV","Quails Gate",1900,"2.0 x 1.4","91 g",19,NA,"194",NA,0.6,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-24,"F4B6",NA,NA,NA,NA,NA
"805",2005,"Pinot Noir",0.53,1350,NA,"2009","QGV","Quails Gate",965,"2.1 x 1.1","84.4 g",16,NA,"170",NA,0.57,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-22,"F4B7",NA,NA,NA,NA,NA
"806",2005,"Pinot Noir",1.25,1504,NA,"2009","QGV","Quails Gate",1990,"2.1 x 1.1","94 g",16,NA,"193",NA,0.72,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-22,"F4B8",NA,NA,NA,NA,NA
"807",2005,"Pinot Noir",1.63,1733,NA,"2009","QGV","Quails Gate",2600,"2.1 x 1.1","115.5 g",15,NA,"185",NA,0.6,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-22,"F4B9",NA,NA,NA,NA,NA
"808",1990,"Pinot Noir",1.72,3393,NA,"2009","QGV","Quails Gate",2093,"2.4 x 1.3","147.5 g",23,NA,"176",NA,0.68,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-22,"F4B10",NA,NA,NA,NA,NA
"809",2003,"Pinot Noir",1.57,1525,NA,"2009","QGV","Quails Gate",2600,"2.1 x 1.1","95.3 g",16,NA,"161",NA,0.6,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-22,"F4B11",NA,NA,NA,NA,NA
"810",1997,"Chardonnay",1.8,1632,NA,"2009","QGV","Quails Gate",3000,"2.0 x 1.4","96 g",17,NA,"139",NA,0.6,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-21,"F5B1",NA,NA,NA,NA,NA
"811",1997,"Chardonnay",1.92,1456,NA,"2009","QGV","Quails Gate",3000,"2.0 x 1.4","104 g",14,NA,"148",NA,0.6,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-21,"F5B2",NA,NA,NA,NA,NA
"812",1997,"Chardonnay",1.43,1472,NA,"2009","QGV","Quails Gate",3000,"2.0 x 1.4","92 g",16,NA,"152",NA,0.6,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-21,"F5B3",NA,NA,NA,NA,NA
"813",1997,"Chardonnay",1.03,1632,NA,"2009","QGV","Quails Gate",1000,"2.0 x 1.4","102 g",16,NA,"150",NA,0.6,NA,NA,4.5,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-21,"F5B4",NA,NA,NA,NA,NA
"814",1997,"Pinot Noir",1.01,1428,NA,"2009","QGV","Quails Gate",2450,"2.0 x 1.1","84 g",17,NA,"132",NA,0.58,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-22,"F5B5",NA,NA,NA,NA,NA
"815",1997,"Pinot Noir",1.5,1530,NA,"2009","QGV","Quails Gate",3200,"2.0 x 1.1","85 g",18,NA,"160",NA,0.54,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-22,"F5B6",NA,NA,NA,NA,NA
"816",1997,"Cab Sauvignon",0.95,1719,NA,"2009","QGV","Quails Gate",1716,"2.0 x 1.4","95.5 g",18,NA,"250",NA,0.48,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-24,"F5B7",NA,NA,NA,NA,NA
"817",1994,"Gewurztraminer",0.52,2331,NA,"2009","QGV","Quails Gate",632,"2.4 x 1.3","111 g",21,NA,"170",NA,0.68,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-24,"F5B8",NA,NA,NA,NA,NA
"818",1989,"Gewurztraminer",1.37,2331,NA,"2009","QGV","Quails Gate",1526,"2.4 x 1.3","111 g",21,NA,"170",NA,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-24,"F5B9",NA,NA,NA,NA,NA
"819",2003,"Merlot",2.2,920,NA,"2009","QGV","Quails Gate",4100,"2.1 x 1.1","92 g",10,NA,"222",NA,0.55,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-23,"F6B1",NA,NA,NA,NA,NA
"820",2003,"Merlot",2.2,990,NA,"2009","QGV","Quails Gate",4163,"2.1 x 1.1","90 g",11,NA,"264",NA,0.56,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-23,"F6B2",NA,NA,NA,NA,NA
"821",1986,"Ehrenfelser",2.81,2232,NA,"2009","MAN","Mannhardt",2755,"3 x 1.4","93 g",24,NA,"143",NA,0.66,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-31,"F1B1",NA,NA,NA,NA,NA
"822",1986,"Ehrenfelser",2.14,2184,NA,"2009","MAN","Mannhardt",2500,"3 x 1.4","84 g",26,NA,"170",NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-31,"F1B2",NA,NA,NA,NA,NA
"823",2006,"Chenin Blanc",5.04,1156,NA,"2009","MAN","Mannhardt",8946,"2.1 x 1.1","128.5 g",9,NA,"248",NA,0.71,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-29,"F1B3",NA,NA,NA,NA,NA
"824",1997,"Pinot Noir",2.71,3425,NA,"2009","MAN","Mannhardt",3200,"2.4 x 1.4","155.7 g",22,NA,"206",NA,0.85,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-29,"F1B4",NA,NA,NA,NA,NA
"825",2006,"Pinot Noir",1.04,1022,NA,"2009","MAN","Mannhardt",1838,"2.1 x 1.1","102.2 g",10,NA,"210",NA,0.7,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-29,"F1B5",NA,NA,NA,NA,NA
"826",2006,"Riesling",1.23,929,NA,"2009","MAN","Mannhardt",2331,"2.1 x 1.1","84.5 g",11,NA,"132",NA,0.55,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-30,"F2B1",NA,NA,NA,NA,NA
"827",2006,"Riesling",1.58,1043,NA,"2009","MAN","Mannhardt",2737,"2.1 x 1.1","104.3 g",10,NA,"180",NA,0.59,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-30,"F2B2",NA,NA,NA,NA,NA
"828",2006,"Gewurztraminer",0.58,1035,NA,"2009","MAN","Mannhardt",1040,"2.1 x 1.1","115 g",9,NA,"250",NA,0.53,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-29,"F2B3",NA,NA,NA,NA,NA
"829",2006,"Riesling",0.21,1237,NA,"2009","MAN","Mannhardt",403,"2.1 x 1.1","112.5 g",11,NA,"151",NA,0.71,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"Lag.Phase.Date",2009-07-29,"F2B4",NA,NA,NA,NA,NA
