"","company","vineyard","block","variety","year","month","day","event","notes"
"497","Arterra","Bearcub","A","Shiraz",2005,"Apr","26","Budbreak","Own"
"498","Arterra","Bearcub","B","Cabernet Sauvignon",2005,"Apr","28","Budbreak","Own"
"499","Arterra","Bearcub","C","Cabernet Sauvignon",2005,"Apr","28","Budbreak","Own"
"500","Arterra","Bearcub","D","Cabernet Sauvignon",2005,"Apr","28","Budbreak","Own"
"501","Arterra","Bearcub","E","Cabernet Sauvignon",2005,"Apr","28","Budbreak","Own"
"502","Arterra","Bearcub","F","Chardonnay",2005,"Apr","22","Budbreak","Own"
"503","Arterra","Bullpine","F","Merlot",2003,"Apr","22","Budbreak","Own"
"504","Arterra","Bullpine","G","Merlot",2003,"Apr","22","Budbreak","Own"
"505","Arterra","Bearcub","I","Cabernet Franc",2005,"Apr","24","Budbreak","Own"
"506","Arterra","Bearcub","J","Chardonnay",2005,"Apr","24","Budbreak","Own"
"507","Arterra","Bearcub","K","Zinfandel",2005,"Apr","28","Budbreak","Own"
"508","Arterra","Bearcub","L","Pinot Noir",2005,"Apr","24","Budbreak","Own"
"511","Arterra","Bearcub","M","Sauvignon Blanc",2005,"Apr","24","Budbreak","Own"
"512","Arterra","Bearcub","N","Sauvignon Blanc",2005,"Apr","24","Budbreak","Own"
"513","Arterra","Bearcub","O","Chardonnay",2005,"Apr","21","Budbreak","Own"
"514","Arterra","Bearcub","P","Pinot Noir",2005,"Apr","23","Budbreak","Own"
"515","Arterra","Bearcub","Q","Cabernet Sauvignon",2005,"Apr","29","Budbreak","Own"
"516","Arterra","Bearcub","R","Sauvignon Blanc",2005,"Apr","23","Budbreak","Own"
"517","Arterra","Bullpine","K","Merlot",2003,"Apr","22","Budbreak","Own"
"523","Arterra","Bullpine","O","Merlot",2003,"Apr","24","Budbreak","Own"
"530","Arterra","Bullpine","U","Merlot",2003,"Apr","24","Budbreak","Own"
"534","Arterra","Bullpine","Z1","Merlot",2003,"Apr","22","Budbreak","Own"
"547","Arterra","Bullpine","E","Shiraz",2005,"Apr","30","Budbreak","Own"
"549","Arterra","McIntyre","N","Merlot",2003,"Apr","22","Budbreak","Own"
"550","Arterra","Bullpine","H","Shiraz",2005,"Apr","26","Budbreak","Own"
"551","Arterra","Bullpine","I","Viognier",2005,"Apr","21","Budbreak","Own"
"552","Arterra","Bullpine","J","Chardonnay",2005,"Apr","19","Budbreak","Own"
"554","Arterra","Bullpine","L","Shiraz",2005,"Apr","30","Budbreak","Own"
"555","Arterra","Bullpine","M","Chardonnay",2005,"Apr","19","Budbreak","Own"
"556","Arterra","Bullpine","N","Pinot Noir",2005,"Apr","21","Budbreak","Own"
"558","Arterra","Bullpine","P","Cabernet Sauvignon",2005,"Apr","23","Budbreak","Own"
"559","Arterra","Bullpine","R","Chardonnay",2005,"Apr","19","Budbreak","Own"
"560","Arterra","Bullpine","S","Cabernet Sauvignon",2005,"Apr","23","Budbreak","Own"
"561","Arterra","Bullpine","T","Cabernet Sauvignon",2005,"Apr","23","Budbreak","Own"
"563","Arterra","Bullpine","V","Cabernet Sauvignon",2005,"Apr","23","Budbreak","Own"
"564","Arterra","Bullpine","W","Cabernet Sauvignon",2005,"Apr","23","Budbreak","Own"
"565","Arterra","Bullpine","X","Pinot Noir",2005,"Apr","24","Budbreak","Own"
"566","Arterra","Bullpine","Y","Sauvignon Blanc",2005,"Apr","21","Budbreak","Own"
"568","Arterra","Bullpine","Z2","Pinot Noir",2005,"Apr","23","Budbreak","Own"
"569","Arterra","Bullpine","Z3","Sauvignon Blanc",2005,"Apr","21","Budbreak","Own"
"570","Arterra","HMV","A1","Ehrenfelser",2005,"May","5","Budbreak","Own"
"571","Arterra","HMV","A2","Ehrenfelser",2005,"May","5","Budbreak","Own"
"572","Arterra","HMV","B","Pinot Blanc",2005,"Apr","28","Budbreak","Own"
"573","Arterra","HMV","C","Pinot Blanc",2005,"May","5","Budbreak","Own"
"574","Arterra","HMV","D","Ehrenfelser",2005,"May","5","Budbreak","Own"
"575","Arterra","HMV","E","Pinot Blanc",2005,"Apr","28","Budbreak","Own"
"576","Arterra","HMV","F2","Chardonnay",2005,"Apr","28","Budbreak","Own"
"577","Arterra","HMV","G2","Gewurztraminer",2005,"Apr","28","Budbreak","Own"
"578","Arterra","HMV","H","Chardonnay",2005,"Apr","28","Budbreak","Own"
"579","Arterra","HMV","I","Chardonnay",2005,"Apr","28","Budbreak","Own"
"580","Arterra","HMV","J1","Chardonnay",2005,"Apr","28","Budbreak","Own"
"581","Arterra","HMV","J2","Chardonnay",2005,"Apr","28","Budbreak","Own"
"582","Arterra","HMV","K","Gewurztraminer",2005,"May","5","Budbreak","Own"
"583","Arterra","HMV","L","Gewurztraminer",2005,"May","5","Budbreak","Own"
"584","Arterra","HMV","M","Gewurztraminer",2005,"May","5","Budbreak","Own"
"585","Arterra","HMV","N1","Gamay Noir",2005,"May","5","Budbreak","Own"
"586","Arterra","HMV","N2","Gamay Noir",2005,"May","5","Budbreak","Own"
"587","Arterra","HMV","O1","Pinot Noir",2005,"May","5","Budbreak","Own"
"588","Arterra","HMV","O2","Pinot Noir",2005,"May","5","Budbreak","Own"
"589","Arterra","HMV","P1","Gewurztraminer",2005,"May","5","Budbreak","Own"
"590","Arterra","HMV","P2","Gewurztraminer",2005,"May","5","Budbreak","Own"
"591","Arterra","HMV","Q","Gewurztraminer",2005,"May","5","Budbreak","Own"
"592","Arterra","HMV","R","Pinot Blanc",2005,"May","5","Budbreak","Own"
"593","Arterra","HMV","S","Gewurztraminer",2005,"Apr","28","Budbreak","Own"
"594","Arterra","HMV","T","Gewurztraminer",2005,"May","5","Budbreak","Own"
"600","Arterra","McIntyre","A","Riesling",2005,"Apr","26","Budbreak","Own"
"601","Arterra","McIntyre","B","Riesling",2005,"Apr","26","Budbreak","Own"
"602","Arterra","McIntyre","C","Riesling",2005,"Apr","25","Budbreak","Own"
"603","Arterra","McIntyre","D","Chenin Blanc",2005,"Apr","25","Budbreak","Own"
"604","Arterra","McIntyre","E","Sauvignon Blanc",2005,"Apr","26","Budbreak","Own"
"605","Arterra","McIntyre","F","Sauvignon Blanc",2005,"Apr","26","Budbreak","Own"
"606","Arterra","McIntyre","G","Gewurztraminer",2005,"Apr","24","Budbreak","Own"
"607","Arterra","McIntyre","H","Pinot Gris",2005,"Apr","25","Budbreak","Own"
"608","Arterra","McIntyre","I","Pinot Blanc",2005,"Apr","24","Budbreak","Own"
"609","Arterra","McIntyre","J","Chardonnay",2005,"Apr","22","Budbreak","Own"
"610","Arterra","McIntyre","K","Petit Verdot",2005,"Apr","26","Budbreak","Own"
"611","Arterra","McIntyre","L","Malbec",2005,"Apr","25","Budbreak","Own"
"612","Arterra","McIntyre","M","Cabernet Franc",2005,"Apr","23","Budbreak","Own"
"614","Arterra","McIntyre","O","Pinot Noir",2005,"Apr","24","Budbreak","Own"
"615","Arterra","McIntyre","P","Shiraz",2005,"Apr","27","Budbreak","Own"
"616","Arterra","McIntyre","Q","Cabernet Sauvignon",2005,"Apr","26","Budbreak","Own"
"618","Arterra","Nk_Mip","B","Cabernet Sauvignon",2005,"Apr","6","Budbreak","Own"
"625","Arterra","Whitetail","A","Semillon",2005,"Apr","26","Budbreak","Own"
"626","Arterra","Whitetail","B","Semillon",2005,"Apr","26","Budbreak","Own"
"627","Arterra","Whitetail","C","Chardonnay",2005,"Apr","23","Budbreak","Own"
"628","Arterra","Whitetail","D","Sauvignon Blanc",2005,"Apr","27","Budbreak","Own"
"629","Arterra","Whitetail","E","Sauvignon Blanc",2005,"Apr","27","Budbreak","Own"
"630","Arterra","Whitetail","F","Cabernet Sauvignon",2005,"Apr","24","Budbreak","Own"
"631","Arterra","Bearcub","G","Merlot",2004,"Apr","12","Budbreak","Own"
"632","Arterra","Whitetail","H","Pinotage",2005,"Apr","23","Budbreak","Own"
"633","Arterra","Whitetail","I","Gewurztraminer",2005,"Apr","24","Budbreak","Own"
"634","Arterra","Whitetail","J","Riesling",2005,"Apr","26","Budbreak","Own"
"635","Arterra","Whitetail","K","Gewurztraminer",2005,"Apr","24","Budbreak","Own"
"636","Arterra","Whitetail","L","Riesling",2005,"Apr","25","Budbreak","Own"
"637","Arterra","Whitetail","M","Riesling",2005,"Apr","27","Budbreak","Own"
"638","Arterra","Whitetail","N","Pinot Blanc",2005,"Apr","26","Budbreak","Own"
"639","Arterra","Whitetail","O","Sauvignon Blanc",2005,"Apr","26","Budbreak","Own"
"640","Arterra","Whitetail","P","Pinot Gris",2005,"Apr","25","Budbreak","Own"
"641","Arterra","Bearcub","A","Shiraz",2006,"Apr","26","Budbreak","Own"
"642","Arterra","Bearcub","B","Cabernet Sauvignon",2006,"Apr","26","Budbreak","Own"
"643","Arterra","Bearcub","C","Cabernet Sauvignon",2006,"Apr","27","Budbreak","Own"
"644","Arterra","Bearcub","D","Cabernet Sauvignon",2006,"Apr","26","Budbreak","Own"
"645","Arterra","Bearcub","E","Cabernet Sauvignon",2006,"Apr","26","Budbreak","Own"
"646","Arterra","Bearcub","F","Chardonnay",2006,"Apr","24","Budbreak","Own"
"647","Arterra","Bearcub","H","Merlot",2004,"Apr","12","Budbreak","Own"
"649","Arterra","Bearcub","I","Cabernet Franc",2006,"Apr","26","Budbreak","Own"
"650","Arterra","Bearcub","J","Chardonnay",2006,"Apr","23","Budbreak","Own"
"651","Arterra","Bearcub","K","Zinfandel",2005,"Apr","28","Budbreak","Own"
"652","Arterra","Bearcub","L","Pinot Noir",2006,"Apr","27","Budbreak","Own"
"655","Arterra","Bearcub","M","Sauvignon Blanc",2006,"Apr","25","Budbreak","Own"
"656","Arterra","Bearcub","N","Sauvignon Blanc",2006,"Apr","25","Budbreak","Own"
"657","Arterra","Bearcub","O","Chardonnay",2006,"Apr","24","Budbreak","Own"
"658","Arterra","Bearcub","P","Pinot Noir",2006,"Apr","25","Budbreak","Own"
"659","Arterra","Bearcub","Q","Cabernet Sauvignon",2006,"Apr","26","Budbreak","Own"
"660","Arterra","Bearcub","R","Sauvignon Blanc",2006,"Apr","25","Budbreak","Own"
"688","Arterra","Bullpine","A","Merlot",2004,"Apr","11","Budbreak","Own"
"691","Arterra","Bullpine","B","Merlot",2004,"Apr","11","Budbreak","Own"
"692","Arterra","Bullpine","C","Merlot",2004,"Apr","11","Budbreak","Own"
"693","Arterra","Bullpine","D","Merlot",2004,"Apr","11","Budbreak","Own"
"694","Arterra","Bullpine","F","Merlot",2004,"Apr","12","Budbreak","Own"
"695","Arterra","Bullpine","G","Merlot",2004,"Apr","12","Budbreak","Own"
"696","Arterra","Bullpine","E","Shiraz",2006,"Apr","30","Budbreak","Own"
"697","Arterra","Bullpine","K","Merlot",2004,"Apr","13","Budbreak","Own"
"698","Arterra","Bullpine","O","Merlot",2004,"Apr","12","Budbreak","Own"
"699","Arterra","Bullpine","H","Shiraz",2006,"Apr","26","Budbreak","Own"
"700","Arterra","Bullpine","I","Viognier",2006,"Apr","21","Budbreak","Own"
"701","Arterra","Bullpine","J","Chardonnay",2006,"Apr","19","Budbreak","Own"
"702","Arterra","Bullpine","U","Merlot",2004,"Apr","11","Budbreak","Own"
"703","Arterra","Bullpine","L","Shiraz",2006,"Apr","30","Budbreak","Own"
"704","Arterra","Bullpine","M","Chardonnay",2006,"Apr","19","Budbreak","Own"
"705","Arterra","Bullpine","N","Pinot Noir",2006,"Apr","21","Budbreak","Own"
"706","Arterra","Bullpine","Z1","Merlot",2004,"Apr","15","Budbreak","Own"
"707","Arterra","Bullpine","P","Cabernet Sauvignon",2006,"Apr","23","Budbreak","Own"
"708","Arterra","Bullpine","R","Chardonnay",2006,"Apr","19","Budbreak","Own"
"709","Arterra","Bullpine","S","Cabernet Sauvignon",2006,"Apr","23","Budbreak","Own"
"710","Arterra","Bullpine","T","Cabernet Sauvignon",2006,"Apr","23","Budbreak","Own"
"712","Arterra","Bullpine","V","Cabernet Sauvignon",2006,"Apr","23","Budbreak","Own"
"713","Arterra","Bullpine","W","Cabernet Sauvignon",2006,"Apr","23","Budbreak","Own"
"714","Arterra","Bullpine","X","Pinot Noir",2006,"Apr","24","Budbreak","Own"
"715","Arterra","Bullpine","Y","Sauvignon Blanc",2006,"Apr","21","Budbreak","Own"
"717","Arterra","Bullpine","Z2","Pinot Noir",2006,"Apr","23","Budbreak","Own"
"718","Arterra","Bullpine","Z3","Sauvignon Blanc",2006,"Apr","21","Budbreak","Own"
"719","Arterra","HMV","A1","Ehrenfelser",2006,"May","3","Budbreak","Own"
"720","Arterra","HMV","A2","Ehrenfelser",2006,"May","3","Budbreak","Own"
"721","Arterra","HMV","B","Pinot Blanc",2006,"Apr","30","Budbreak","Own"
"722","Arterra","HMV","C","Pinot Blanc",2006,"May","3","Budbreak","Own"
"723","Arterra","HMV","D","Ehrenfelser",2006,"May","3","Budbreak","Own"
"724","Arterra","HMV","E","Pinot Blanc",2006,"Apr","30","Budbreak","Own"
"725","Arterra","HMV","F1","Chardonnay",2006,"Apr","27","Budbreak","Own"
"726","Arterra","HMV","F2","Chardonnay",2006,"Apr","30","Budbreak","Own"
"727","Arterra","HMV","G1","Gewurztraminer",2006,"Apr","27","Budbreak","Own"
"728","Arterra","HMV","G2","Gewurztraminer",2006,"May","1","Budbreak","Own"
"729","Arterra","HMV","H","Chardonnay",2006,"May","3","Budbreak","Own"
"730","Arterra","HMV","I","Chardonnay",2006,"Apr","30","Budbreak","Own"
"731","Arterra","HMV","J1","Chardonnay",2006,"May","3","Budbreak","Own"
"732","Arterra","HMV","J2","Chardonnay",2006,"May","3","Budbreak","Own"
"733","Arterra","HMV","K","Gewurztraminer",2006,"May","3","Budbreak","Own"
"734","Arterra","HMV","L","Gewurztraminer",2006,"May","3","Budbreak","Own"
"735","Arterra","HMV","M","Gewurztraminer",2006,"May","7","Budbreak","Own"
"736","Arterra","HMV","N1","Gamay Noir",2006,"May","7","Budbreak","Own"
"737","Arterra","HMV","N2","Gamay Noir",2006,"May","7","Budbreak","Own"
"738","Arterra","HMV","O1","Pinot Noir",2006,"May","4","Budbreak","Own"
"739","Arterra","HMV","O2","Pinot Noir",2006,"May","7","Budbreak","Own"
"740","Arterra","HMV","P1","Gewurztraminer",2006,"Apr","30","Budbreak","Own"
"741","Arterra","HMV","P2","Gewurztraminer",2006,"May","3","Budbreak","Own"
"742","Arterra","HMV","Q","Gewurztraminer",2006,"Apr","30","Budbreak","Own"
"743","Arterra","HMV","R","Pinot Blanc",2006,"May","7","Budbreak","Own"
"744","Arterra","HMV","S","Gewurztraminer",2006,"Apr","30","Budbreak","Own"
"745","Arterra","HMV","T","Gewurztraminer",2006,"May","3","Budbreak","Own"
"747","Arterra","Jentsch","B","Pinot Noir",2006,"Apr","25","Budbreak","Own"
"748","Arterra","Jentsch","C","Pinot Gris",2006,"Apr","23","Budbreak","Own"
"749","Arterra","Jentsch","D","Gewurztraminer",2006,"Apr","23","Budbreak","Own"
"751","Arterra","McIntyre","A","Riesling",2006,"May","2","Budbreak","Own"
"752","Arterra","McIntyre","B","Riesling",2006,"May","2","Budbreak","Own"
"753","Arterra","McIntyre","C","Riesling",2006,"May","2","Budbreak","Own"
"754","Arterra","McIntyre","D","Chenin Blanc",2006,"Apr","28","Budbreak","Own"
"755","Arterra","McIntyre","E","Sauvignon Blanc",2006,"Apr","26","Budbreak","Own"
"756","Arterra","McIntyre","F","Sauvignon Blanc",2006,"Apr","26","Budbreak","Own"
"757","Arterra","McIntyre","G","Gewurztraminer",2006,"Apr","26","Budbreak","Own"
"758","Arterra","McIntyre","H","Pinot Gris",2006,"Apr","26","Budbreak","Own"
"759","Arterra","McIntyre","I","Pinot Blanc",2006,"Apr","28","Budbreak","Own"
"760","Arterra","McIntyre","J","Chardonnay",2006,"Apr","24","Budbreak","Own"
"761","Arterra","McIntyre","K","Petit Verdot",2006,"Apr","27","Budbreak","Own"
"762","Arterra","McIntyre","L","Malbec",2006,"May","2","Budbreak","Own"
"763","Arterra","McIntyre","M","Cabernet Franc",2006,"Apr","25","Budbreak","Own"
"765","Arterra","McIntyre","O","Pinot Noir",2006,"Apr","27","Budbreak","Own"
"766","Arterra","McIntyre","P","Shiraz",2006,"Apr","26","Budbreak","Own"
"767","Arterra","McIntyre","Q","Cabernet Sauvignon",2006,"May","2","Budbreak","Own"
"771","Arterra","McIntyre","N","Merlot",2004,"Apr","14","Budbreak","Own"
"772","Arterra","Nk_Mip","B","Cabernet Sauvignon",2006,"Apr","22","Budbreak","Own"
"773","Arterra","Nk_Mip","C","Shiraz",2006,"Apr","26","Budbreak","Own"
"774","Arterra","Nk_Mip","D","Cabernet Franc",2006,"Apr","24","Budbreak","Own"
"775","Arterra","Nk_Mip","A","Merlot",2004,"Apr","6","Budbreak","Own"
"782","Arterra","Whitetail","A","Semillon",2006,"Apr","28","Budbreak","Own"
"783","Arterra","Whitetail","B","Semillon",2006,"Apr","28","Budbreak","Own"
"784","Arterra","Whitetail","C","Chardonnay",2006,"Apr","21","Budbreak","Own"
"785","Arterra","Whitetail","D","Sauvignon Blanc",2006,"Apr","29","Budbreak","Own"
"786","Arterra","Whitetail","E","Sauvignon Blanc",2006,"Apr","29","Budbreak","Own"
"787","Arterra","Whitetail","F","Cabernet Sauvignon",2006,"May","4","Budbreak","Own"
"789","Arterra","Whitetail","H","Pinotage",2006,"Apr","29","Budbreak","Own"
"790","Arterra","Whitetail","I","Gewurztraminer",2006,"Apr","21","Budbreak","Own"
"791","Arterra","Whitetail","J","Riesling",2006,"May","1","Budbreak","Own"
"792","Arterra","Whitetail","K","Gewurztraminer",2006,"Apr","24","Budbreak","Own"
"793","Arterra","Whitetail","L","Riesling",2006,"May","4","Budbreak","Own"
"794","Arterra","Whitetail","M","Riesling",2006,"May","4","Budbreak","Own"
"795","Arterra","Whitetail","N","Pinot Blanc",2006,"Apr","24","Budbreak","Own"
"796","Arterra","Whitetail","O","Sauvignon Blanc",2006,"Apr","29","Budbreak","Own"
"797","Arterra","Whitetail","P","Pinot Gris",2006,"Apr","21","Budbreak","Own"
"798","Arterra","Bearcub","A","Shiraz",2007,"Apr","26","Budbreak","Own"
"799","Arterra","Bearcub","B","Cabernet Sauvignon",2007,"Apr","27","Budbreak","Own"
"800","Arterra","Bearcub","C","Cabernet Sauvignon",2007,"Apr","29","Budbreak","Own"
"801","Arterra","Bearcub","D","Cabernet Sauvignon",2007,"Apr","27","Budbreak","Own"
"802","Arterra","Bearcub","E","Cabernet Sauvignon",2007,"Apr","29","Budbreak","Own"
"803","Arterra","Bearcub","F","Chardonnay",2007,"Apr","25","Budbreak","Own"
"806","Arterra","Bearcub","I","Cabernet Franc",2007,"Apr","25","Budbreak","Own"
"807","Arterra","Bearcub","J","Chardonnay",2007,"Apr","24","Budbreak","Own"
"808","Arterra","Bearcub","K","Zinfandel",2007,"Apr","30","Budbreak","Own"
"809","Arterra","Bearcub","L","Pinot Noir",2007,"Apr","26","Budbreak","Own"
"812","Arterra","Bearcub","M","Sauvignon Blanc",2007,"Apr","26","Budbreak","Own"
"813","Arterra","Bearcub","N","Sauvignon Blanc",2007,"Apr","26","Budbreak","Own"
"814","Arterra","Bearcub","O","Chardonnay",2007,"Apr","23","Budbreak","Own"
"815","Arterra","Bearcub","P","Pinot Noir",2007,"Apr","25","Budbreak","Own"
"816","Arterra","Bearcub","Q","Cabernet Sauvignon",2007,"Apr","27","Budbreak","Own"
"817","Arterra","Bearcub","R","Sauvignon Blanc",2007,"Apr","26","Budbreak","Own"
"818","Arterra","Whitetail","G","Merlot",2004,"Apr","18","Budbreak","Own"
"835","Arterra","Bearcub","G","Merlot",2005,"Apr","25","Budbreak","Own"
"842","Arterra","Bearcub","H","Merlot",2005,"Apr","25","Budbreak","Own"
"844","Arterra","BSV2","1","Shiraz",2007,"Apr","24","Budbreak","Own"
"846","Arterra","BSV2","3","Shiraz",2007,"Apr","24","Budbreak","Own"
"847","Arterra","BSV2","4","Cabernet Sauvignon",2007,"Apr","28","Budbreak","Own"
"853","Arterra","Bullpine","E","Shiraz",2007,"Apr","23","Budbreak","Own"
"854","Arterra","Bullpine","A","Merlot",2005,"Apr","21","Budbreak","Own"
"855","Arterra","Bullpine","B","Merlot",2005,"Apr","21","Budbreak","Own"
"856","Arterra","Bullpine","H","Shiraz",2007,"Apr","22","Budbreak","Own"
"857","Arterra","Bullpine","I","Viognier",2007,"Apr","22","Budbreak","Own"
"858","Arterra","Bullpine","J","Chardonnay",2007,"Apr","20","Budbreak","Own"
"859","Arterra","Bullpine","C","Merlot",2005,"Apr","21","Budbreak","Own"
"860","Arterra","Bullpine","L","Shiraz",2007,"Apr","24","Budbreak","Own"
"861","Arterra","Bullpine","M","Chardonnay",2007,"Apr","20","Budbreak","Own"
"862","Arterra","Bullpine","N","Pinot Noir",2007,"Apr","25","Budbreak","Own"
"863","Arterra","Bullpine","D","Merlot",2005,"Apr","21","Budbreak","Own"
"864","Arterra","Bullpine","P","Cabernet Sauvignon",2007,"Apr","23","Budbreak","Own"
"865","Arterra","Bullpine","R","Chardonnay",2007,"Apr","20","Budbreak","Own"
"866","Arterra","Bullpine","S","Cabernet Sauvignon",2007,"Apr","23","Budbreak","Own"
"867","Arterra","Bullpine","T","Cabernet Sauvignon",2007,"Apr","22","Budbreak","Own"
"868","Arterra","Bullpine","F","Merlot",2005,"Apr","22","Budbreak","Own"
"869","Arterra","Bullpine","V","Cabernet Sauvignon",2007,"Apr","22","Budbreak","Own"
"870","Arterra","Bullpine","W","Cabernet Sauvignon",2007,"Apr","24","Budbreak","Own"
"871","Arterra","Bullpine","X","Pinot Noir",2007,"Apr","24","Budbreak","Own"
"872","Arterra","Bullpine","Y","Sauvignon Blanc",2007,"Apr","22","Budbreak","Own"
"873","Arterra","Bullpine","G","Merlot",2005,"Apr","22","Budbreak","Own"
"874","Arterra","Bullpine","Z2","Pinot Noir",2007,"Apr","24","Budbreak","Own"
"875","Arterra","Bullpine","Z3","Sauvignon Blanc",2007,"Apr","24","Budbreak","Own"
"876","Arterra","HMV","A1","Ehrenfelser",2007,"Apr","26","Budbreak","Own"
"877","Arterra","HMV","A2","Ehrenfelser",2007,"Apr","27","Budbreak","Own"
"878","Arterra","HMV","B","Pinot Blanc",2007,"Apr","23","Budbreak","Own"
"879","Arterra","HMV","C","Pinot Blanc",2007,"Apr","24","Budbreak","Own"
"880","Arterra","HMV","D","Ehrenfelser",2007,"Apr","24","Budbreak","Own"
"881","Arterra","HMV","E","Pinot Blanc",2007,"Apr","20","Budbreak","Own"
"882","Arterra","HMV","F1","Chardonnay",2007,"Apr","19","Budbreak","Own"
"883","Arterra","HMV","F2","Chardonnay",2007,"Apr","19","Budbreak","Own"
"884","Arterra","HMV","G1","Gewurztraminer",2007,"Apr","24","Budbreak","Own"
"885","Arterra","HMV","G2","Gewurztraminer",2007,"Apr","24","Budbreak","Own"
"886","Arterra","HMV","H","Chardonnay",2007,"Apr","19","Budbreak","Own"
"887","Arterra","HMV","I","Chardonnay",2007,"Apr","19","Budbreak","Own"
