"company","vineyard","block","variety","year","month","day","event"
"Arterra","HMV","N","Gamay Noir","2016","Apr","15","budburst"
"Arterra","HMV","O","Pinot Noir","2016","Apr","16","budburst"
"Arterra","HMV","P","Gewurtztraminer","2016","Apr","16","budburst"
"Arterra","HMV","Q","Gewurtztraminer","2016","Apr","16","budburst"
"Arterra","HMV","R","Pinot Blanc","2016","Apr","17","budburst"
"Arterra","HMV","S","Gewurtztraminer","2016","Apr","16","budburst"
"Arterra","HMV","T","Gewurtztraminer","2016","Apr","16","budburst"
"Arterra","Jentsch","A","Merlot","2016","Apr","21","budburst"
"Arterra","Jentsch","B","Pinot Noir","2016","Apr","15","budburst"
"Arterra","Jentsch","C","Pinot Gris","2016","Apr","15","budburst"
"Arterra","Jentsch","D","Gewurtztraminer","2016","Apr","13","budburst"
"Arterra","Jentsch","E","Cabernet Franc","2016","Apr","11","budburst"
"Arterra","JTV","A","Riesling","2016","Apr","11","budburst"
"Arterra","Larose","Souto - 1","Cabernet Franc","2016","Apr","14","budburst"
"Arterra","Larose","Souto - 2","Merlot","2016","Apr","13","budburst"
"Arterra","Larose","Souto - 3","Merlot","2016","Apr","13","budburst"
"Arterra","Larose","Souto - 4","Merlot","2016","Apr","14","budburst"
"Arterra","Larose","Souto - 5","Cabernet Sauvignon","2016","Apr","11","budburst"
"Arterra","Larose","Souto - 6","Cabernet Sauvignon","2016","Apr","15","budburst"
"Arterra","Larose","Souto - 7","Cabernet Sauvignon","2016","Apr","15","budburst"
"Arterra","Larose","Thompson - 1","Petit Verdot","2016","Apr","11","budburst"
"Arterra","Larose","Thompson - 3","Merlot","2016","Apr","14","budburst"
"Arterra","Larose","Thompson - 5","Merlot","2016","Apr","14","budburst"
"Arterra","McIntyre","E","Sauvignon Blanc","2016","Apr","10","budburst"
"Arterra","McIntyre","F","Sauvignon Blanc","2016","Apr","13","budburst"
"Arterra","McIntyre","G","Gewurtztraminer","2016","Apr","12","budburst"
"Arterra","McIntyre","H","Pinot Gris","2016","Apr","09","budburst"
"Arterra","McIntyre","J","Chardonnay","2016","Apr","10","budburst"
"Arterra","McIntyre","K","Petit Verdot","2016","Apr","08","budburst"
"Arterra","McIntyre","L","Malbec","2016","Apr","11","budburst"
"Arterra","NK_MIP","A","Merlot","2016","Apr","18","budburst"
"Arterra","NK_MIP","B","Cabernet Sauvignon","2016","Apr","18","budburst"
"Arterra","NK_MIP","C","Shiraz","2016","Apr","18","budburst"
"Arterra","NK_MIP","D","Cabernet Franc","2016","Apr","20","budburst"
"Arterra","NK_MIP","E","Merlot","2016","Apr","14","budburst"
"Arterra","NK_MIP","F","Shiraz","2016","Apr","12","budburst"
"Arterra","NK_MIP","G","Merlot","2016","Apr","16","budburst"
"Arterra","Perfect Hedge","A","Viognier","2016","Apr","16","budburst"
"Arterra","Perfect Hedge","B","Malbec","2016","Apr","12","budburst"
"Arterra","Perfect Hedge","C","Shiraz","2016","Apr","12","budburst"
"Arterra","Perfect Hedge","D","Merlot","2016","Apr","16","budburst"
"Arterra","Perfect Hedge","E","Cabernet Sauvignon","2016","Apr","17","budburst"
"Arterra","Plut","A","Chardonnay","2016","Apr","12","budburst"
"Arterra","Plut","B","Pinot Gris","2016","Apr","14","budburst"
"Arterra","Plut","C","Malbec","2016","Apr","13","budburst"
"Arterra","Plut","D","Petit Verdot","2016","Apr","14","budburst"
"Arterra","Plut","G","Merlot","2016","Apr","15","budburst"
"Arterra","Plut","H","Merlot","2016","Apr","17","budburst"
"Arterra","Sumac","A","Gewurtztraminer","2016","Apr","17","budburst"
"Arterra","Sumac","B","Gewurtztraminer","2016","Apr","17","budburst"
"Arterra","Sumac","C","Riesling","2016","Apr","18","budburst"
"Arterra","Sumac","D","Pinot Noir","2016","Apr","18","budburst"
"Arterra","Thomas","A","Viognier","2016","Apr","13","budburst"
"Arterra","Thomas","B","Chardonnay","2016","Apr","18","budburst"
"Arterra","Thomas","C","Pinot Gris","2016","Apr","19","budburst"
"Arterra","Thomas","D","Pinot Gris","2016","Apr","10","budburst"
"Arterra","Thomas","E","Chardonnay","2016","Apr","16","budburst"
"Arterra","Thomas","F","Chardonnay","2016","Apr","20","budburst"
"Arterra","Thomas","G","Pinot Gris","2016","Apr","19","budburst"
"Arterra","Thomas","H","Pinot Gris","2016","Apr","19","budburst"
"Arterra","Thomas","I","Chardonnay","2016","Apr","15","budburst"
"Arterra","Thomas","J","Pinot Gris","2016","Apr","19","budburst"
"Arterra","Thomas","L","Chardonnay","2016","Apr","20","budburst"
"Arterra","Thomas","M","Viognier","2016","Apr","17","budburst"
"Arterra","Thomas","N","Viognier","2016","Apr","20","budburst"
"Arterra","Thomas","O","Pinot Gris","2016","Apr","18","budburst"
"Arterra","Thomas","P","Pinot Gris","2016","Apr","18","budburst"
"Arterra","Thomas","Q","Pinot Gris","2016","Apr","18","budburst"
"Arterra","Thomas","R","Pinot Noir","2016","Apr","19","budburst"
"Arterra","Thomas","S","Pinot Gris","2016","Apr","20","budburst"
"Arterra","Thomas ","K","Chardonnay","2016","Apr","14","budburst"
"Arterra","Whitetail","A","Semillon","2016","Apr","17","budburst"
"Arterra","Bearcub","A","Shiraz","2015","Apr","09","budburst"
"Arterra","Bearcub","B","Cabernet Sauvignon","2015","Apr","17","budburst"
"Arterra","Bearcub","C","Cabernet Sauvignon","2015","Apr","22","budburst"
"Arterra","Bearcub","D","Cabernet Sauvignon","2015","Apr","22","budburst"
"Arterra","Bearcub","E","Cabernet Sauvignon","2015","Apr","24","budburst"
"Arterra","Bearcub","F","Shiraz","2015","Apr","10","budburst"
"Arterra","Bearcub","H","Merlot","2015","Apr","18","budburst"
"Arterra","Bearcub","I","Cabernet Franc","2015","Apr","08","budburst"
"Arterra","Bearcub","K","Zinfandel","2015","Apr","16","budburst"
"Arterra","Bearcub","L","Pinot Noir","2015","Apr","10","budburst"
"Arterra","Bearcub","N","Sauvignon Blanc","2015","Apr","14","budburst"
"Arterra","Bearcub","O","Shiraz","2015","Apr","09","budburst"
"Arterra","Bearcub","P","Pinot Noir","2015","Apr","11","budburst"
"Arterra","Bearcub","Q","Cabernet Sauvignon","2015","Apr","16","budburst"
"Arterra","Bearcub","R","Sauvignon Blanc","2015","Apr","18","budburst"
"Arterra","BSV1","4C","Merlot","2015","Apr","23","budburst"
"Arterra","BSV1","4D","Chardonnay","2015","Apr","10","budburst"
"Arterra","BSV1","4F","Semillon","2015","Apr","28","budburst"
"Arterra","BSV1","4G","Cabernet Franc","2015","Apr","19","budburst"
"Arterra","BSV1","5A","Merlot","2015","Apr","20","budburst"
"Arterra","BSV1","5B1","Malbec","2015","Apr","20","budburst"
"Arterra","BSV1","5B2","Zinfandel","2015","Apr","25","budburst"
"Arterra","BSV1","5B3","Tempranillo","2015","Apr","20","budburst"
"Arterra","BSV1","5C","Chardonnay","2015","Apr","11","budburst"
"Arterra","BSV2","A","Shiraz","2015","Apr","17","budburst"
"Arterra","BSV2","A2","Cabernet Franc","2015","Apr","14","budburst"
"Arterra","BSV2","B","Merlot","2015","Apr","16","budburst"
"Arterra","BSV2","C","Shiraz","2015","Apr","16","budburst"
"Arterra","BSV2","D","Cabernet Sauvignon","2015","Apr","20","budburst"
"Arterra","BSV2","E","Merlot","2015","Apr","16","budburst"
"Arterra","Bullpine","A","Merlot","2015","Apr","21","budburst"
"Arterra","Bullpine","B","Merlot","2015","Apr","20","budburst"
"Arterra","Bullpine","C","Merlot","2015","Apr","21","budburst"
"Arterra","Bullpine","D","Merlot","2015","Apr","20","budburst"
"Arterra","Bullpine","E","Shiraz","2015","Apr","19","budburst"
"Arterra","Bullpine","F","Merlot","2015","Apr","20","budburst"
"Arterra","Bullpine","G","Merlot","2015","Apr","16","budburst"
"Arterra","Bullpine","H","Shiraz","2015","Apr","19","budburst"
"Arterra","Bullpine","I","Viognier","2015","Apr","13","budburst"
"Arterra","Bullpine","J","Merlot","2015","Apr","17","budburst"
"Arterra","Bullpine","K","Merlot","2015","Apr","19","budburst"
"Arterra","Bullpine","L","Shiraz","2015","Apr","19","budburst"
"Arterra","Bullpine","N","Pinot Noir","2015","Apr","12","budburst"
"Arterra","Bullpine","O","Merlot","2015","Apr","21","budburst"
"Arterra","Bullpine","P","Cabernet Sauvignon","2015","Apr","13","budburst"
"Arterra","Bullpine","R","Cabernet Sauvignon","2015","Apr","20","budburst"
"Arterra","Bullpine","S","Cabernet Sauvignon","2015","Apr","20","budburst"
"Arterra","Bullpine","T","Cabernet Sauvignon","2015","Apr","12","budburst"
"Arterra","Bullpine","U","Merlot","2015","Apr","17","budburst"
"Arterra","Bullpine","V","Cabernet Sauvignon","2015","Apr","21","budburst"
"Arterra","Bullpine","W","Cabernet Sauvignon","2015","Apr","12","budburst"
"Arterra","Bullpine","X","Pinot Noir","2015","Apr","12","budburst"
"Arterra","Bullpine","Y","Sauvignon Blanc","2015","Apr","12","budburst"
"Arterra","Bullpine","Z1","Merlot","2015","Apr","21","budburst"
"Arterra","Bullpine","Z2","Shiraz","2015","Apr","09","budburst"
"Arterra","Dark_Horse","A","Tempranillo","2015","Apr","18","budburst"
"Arterra","Dark_Horse","B","Chardonnay","2015","Apr","10","budburst"
"Arterra","Dark_Horse","C","Cabernet Sauvignon","2015","Apr","17","budburst"
"Arterra","Dark_Horse","D","Cabernet Franc","2015","Apr","11","budburst"
"Arterra","Dark_Horse","E","Chardonnay","2015","Apr","15","budburst"
"Arterra","Dark_Horse","F","Merlot","2015","Apr","18","budburst"
"Arterra","Dark_Horse","G","Pinot Noir","2015","Apr","14","budburst"
"Arterra","Dark_Horse","H","Riesling","2015","Apr","13","budburst"
"Arterra","Dark_Horse","I","Pinot Blanc","2015","Apr","15","budburst"
"Arterra","Dark_Horse","J","Merlot","2015","Apr","17","budburst"
"Arterra","Dark_Horse","K","Merlot","2015","Apr","16","budburst"
"Arterra","Dark_Horse","L","Muscat","2015","Apr","10","budburst"
"Arterra","Dark_Horse","M","Marsanne","2015","Apr","19","budburst"
"Arterra","Dark_Horse","N","Chardonnay","2015","Apr","10","budburst"
"Arterra","Driver","1","Merlot","2015","Apr","10","budburst"
"Arterra","Driver","2","Merlot","2015","Apr","10","budburst"
"Arterra","Driver","3","Shiraz","2015","Apr","08","budburst"
"Arterra","Fairbrother","1","Merlot","2015","Apr","18","budburst"
"Arterra","Fairbrother","2","Merlot","2015","Apr","18","budburst"
"Arterra","Fairbrother ","3","Merlot","2015","Apr","20","budburst"
"Arterra","HMV","A","Fallow","2015","Apr","18","budburst"
"Arterra","HMV","B","Fallow","2015","Apr","16","budburst"
"Arterra","HMV","D","Fallow","2015","Apr","19","budburst"
"Arterra","HMV","E","Fallow","2015","Apr","16","budburst"
"Arterra","HMV","F1","Chardonnay","2015","Apr","15","budburst"
"Arterra","HMV","F2","Chardonnay","2015","Apr","14","budburst"
"Arterra","HMV","G1","Gewurtztraminer","2015","Apr","15","budburst"
"Arterra","HMV","G2","Gewurtztraminer","2015","Apr","15","budburst"
"Arterra","HMV","H","Chardonnay","2015","Apr","15","budburst"
"Arterra","HMV","J","Chardonnay","2015","Apr","15","budburst"
"Arterra","HMV","K","Gewurtztraminer","2015","Apr","17","budburst"
"Arterra","HMV","N","Gamay Noir","2015","Apr","16","budburst"
"Arterra","HMV","O","Pinot Noir","2015","Apr","17","budburst"
"Arterra","HMV","P","Gewurtztraminer","2015","Apr","17","budburst"
"Arterra","HMV","Q","Gewurtztraminer","2015","Apr","14","budburst"
"Arterra","HMV","R","Pinot Blanc","2015","Apr","21","budburst"
"Arterra","HMV","S","Gewurtztraminer","2015","Apr","16","budburst"
"Arterra","HMV","T","Gewurtztraminer","2015","Apr","16","budburst"
"Arterra","Jentsch","A","Merlot","2015","Apr","22","budburst"
"Arterra","Jentsch","B","Pinot Noir","2015","Apr","22","budburst"
"Arterra","Jentsch","C","Pinot Gris","2015","Apr","22","budburst"
"Arterra","Jentsch","D","Gewurtztraminer","2015","Apr","22","budburst"
"Arterra","Jentsch","E","Cabernet Franc","2015","Apr","20","budburst"
"Arterra","JTV","A","Riesling","2015","Apr","15","budburst"
"Arterra","Larose","Souto - 1","Cabernet Franc","2015","Apr","23","budburst"
"Arterra","Larose","Souto - 2","Merlot","2015","Apr","25","budburst"
"Arterra","Larose","Souto - 4","Merlot","2015","Apr","25","budburst"
"Arterra","Larose","Souto - 5","Cabernet Sauvignon","2015","Apr","21","budburst"
"Arterra","Larose","Souto - 6","Cabernet Sauvignon","2015","Apr","17","budburst"
"Arterra","Larose","Souto - 7","Cabernet Sauvignon","2015","Apr","21","budburst"
"Arterra","Larose","Thompson - 1","Petit Verdot","2015","Apr","21","budburst"
"Arterra","Larose","Thompson - 3","Merlot","2015","Apr","23","budburst"
"Arterra","Larose","Thompson - 5","Merlot","2015","Apr","22","budburst"
"Arterra","McIntyre","E","Sauvignon Blanc","2015","Apr","11","budburst"
"Arterra","McIntyre","F","Sauvignon Blanc","2015","Apr","18","budburst"
"Arterra","McIntyre","G","Gewurtztraminer","2015","Apr","10","budburst"
"Arterra","McIntyre","H","Pinot Gris","2015","Apr","09","budburst"
"Arterra","McIntyre","J","Chardonnay","2015","Apr","09","budburst"
"Arterra","McIntyre","K","Petit Verdot","2015","Apr","08","budburst"
"Arterra","McIntyre","L","Malbec","2015","Apr","14","budburst"
"Arterra","NK_MIP","A","Merlot","2015","Apr","19","budburst"
"Arterra","NK_MIP","B","Cabernet Sauvignon","2015","Apr","17","budburst"
"Arterra","NK_MIP","C","Shiraz","2015","Apr","17","budburst"
"Arterra","NK_MIP","D","Cabernet Franc","2015","Apr","20","budburst"
"Arterra","NK_MIP","E","Merlot","2015","Apr","19","budburst"
"Arterra","NK_MIP","F","Shiraz","2015","Apr","15","budburst"
"Arterra","NK_MIP","G","Merlot","2015","Apr","20","budburst"
"Arterra","Perfect Hedge","A","Viognier","2015","Apr","20","budburst"
"Arterra","Perfect Hedge","B","Malbec","2015","Apr","16","budburst"
"Arterra","Perfect Hedge","C","Shiraz","2015","Apr","14","budburst"
"Arterra","Perfect Hedge","D","Merlot","2015","Apr","21","budburst"
"Arterra","Perfect Hedge","E","Cabernet Sauvignon","2015","Apr","20","budburst"
"Arterra","Plut","A","Chardonnay","2015","Apr","16","budburst"
"Arterra","Plut","B","Pinot Gris","2015","Apr","20","budburst"
"Arterra","Plut","C","Malbec","2015","Apr","16","budburst"
"Arterra","Plut","D","Petit Verdot","2015","Apr","20","budburst"
"Arterra","Plut","G","Merlot","2015","Apr","19","budburst"
"Arterra","Plut","H","Merlot","2015","Apr","22","budburst"
"Arterra","Sumac","A","Gewurtztraminer","2015","Apr","21","budburst"
"Arterra","Sumac","B","Gewurtztraminer","2015","Apr","21","budburst"
"Arterra","Sumac","C","Riesling","2015","Apr","19","budburst"
"Arterra","Sumac","D","Pinot Noir","2015","Apr","21","budburst"
"Arterra","Thomas","A","Viognier","2015","Apr","14","budburst"
"Arterra","Thomas","B","Chardonnay","2015","Apr","23","budburst"
"Arterra","Thomas","C","Pinot Gris","2015","Apr","21","budburst"
"Arterra","Thomas","D","Pinot Gris","2015","Apr","18","budburst"
"Arterra","Thomas","E","Chardonnay","2015","Apr","23","budburst"
"Arterra","Thomas","F","Chardonnay","2015","Apr","27","budburst"
"Arterra","Thomas","G","Pinot Gris","2015","Apr","23","budburst"
"Arterra","Thomas","H","Pinot Gris","2015","Apr","16","budburst"
"Arterra","Thomas","I","Chardonnay","2015","Apr","19","budburst"
"Arterra","Thomas","J","Pinot Gris","2015","Apr","14","budburst"
"Arterra","Thomas","L","Chardonnay","2015","Apr","20","budburst"
"Arterra","Thomas","M","Viognier","2015","Apr","18","budburst"
"Arterra","Thomas","N","Viognier","2015","Apr","23","budburst"
"Arterra","Thomas","O","Pinot Gris","2015","Apr","19","budburst"
"Arterra","Thomas","P","Pinot Gris","2015","Apr","29","budburst"
"Arterra","Thomas","Q","Pinot Gris","2015","Apr","21","budburst"
"Arterra","Thomas","R","Pinot Noir","2015","Apr","24","budburst"
"Arterra","Thomas","S","Pinot Gris","2015","Apr","24","budburst"
"Arterra","Thomas ","K","Chardonnay","2015","Apr","21","budburst"
"Arterra","Whitetail","A","Semillon","2015","Apr","20","budburst"
"Arterra","Bearcub","A","Shiraz","2014","Apr","24","budburst"
"Arterra","Bearcub","B","Cabernet Sauvignon","2014","May","02","budburst"
"Arterra","Bearcub","C","Cabernet Sauvignon","2014","May","03","budburst"
"Arterra","Bearcub","D","Cabernet Sauvignon","2014","Apr","29","budburst"
"Arterra","Bearcub","E","Cabernet Sauvignon","2014","Apr","29","budburst"
"Arterra","Bearcub","F","Shiraz","2014","Apr","26","budburst"
"Arterra","Bearcub","G","Merlot","2014","May","05","budburst"
"Arterra","Bearcub","H","Merlot","2014","May","06","budburst"
"Arterra","Bearcub","I","Cabernet Franc","2014","Apr","22","budburst"
"Arterra","Bearcub","J","Shiraz","2014","Apr","28","budburst"
"Arterra","Bearcub","K","Zinfandel","2014","May","02","budburst"
"Arterra","Bearcub","L","Pinot Noir","2014","Apr","30","budburst"
"Arterra","Bearcub","M","Sauvignon Blanc","2014","Apr","29","budburst"
"Arterra","Bearcub","N","Sauvignon Blanc","2014","Apr","29","budburst"
"Arterra","Bearcub","O","Shiraz","2014","Apr","26","budburst"
"Arterra","Bearcub","P","Pinot Noir","2014","Apr","26","budburst"
"Arterra","Bearcub","Q","Cabernet Sauvignon","2014","May","02","budburst"
"Arterra","Bearcub","R","Sauvignon Blanc","2014","Apr","28","budburst"
"Arterra","BSV1","4C","Merlot","2014","Apr","29","budburst"
"Arterra","BSV1","4D","Chardonnay","2014","Apr","30","budburst"
"Arterra","BSV1","4F","Semillon","2014","Apr","29","budburst"
"Arterra","BSV1","4G","Cabernet Franc","2014","Apr","29","budburst"
"Arterra","BSV1","5A","Merlot","2014","Apr","29","budburst"
"Arterra","BSV1","5B1","Malbec","2014","May","03","budburst"
"Arterra","BSV1","5B2","Zinfandel","2014","May","02","budburst"
"Arterra","BSV1","5B3","Tempranillo","2014","May","03","budburst"
"Arterra","BSV1","5C","Chardonnay","2014","Apr","30","budburst"
"Arterra","BSV2","A","Shiraz","2014","Apr","29","budburst"
"Arterra","BSV2","B","Merlot","2014","Apr","29","budburst"
"Arterra","BSV2","C","Shiraz","2014","Apr","29","budburst"
"Arterra","BSV2","D","Cabernet Sauvignon","2014","Apr","29","budburst"
"Arterra","BSV2","E","Merlot","2014","Apr","29","budburst"
"Arterra","Bullpine","A","Merlot","2014","May","02","budburst"
"Arterra","Bullpine","B","Merlot","2014","Apr","29","budburst"
"Arterra","Bullpine","C","Merlot","2014","May","01","budburst"
"Arterra","Bullpine","D","Merlot","2014","Apr","30","budburst"
"Arterra","Bullpine","E","Shiraz","2014","Apr","22","budburst"
"Arterra","Bullpine","F","Merlot","2014","May","01","budburst"
"Arterra","Bullpine","G","Merlot","2014","Apr","29","budburst"
"Arterra","Bullpine","H","Shiraz","2014","Apr","21","budburst"
"Arterra","Bullpine","I","Viognier","2014","Apr","27","budburst"
"Arterra","Bullpine","J","Merlot","2014","May","02","budburst"
"Arterra","Bullpine","K","Merlot","2014","May","01","budburst"
"Arterra","Bullpine","L","Shiraz","2014","Apr","23","budburst"
"Arterra","Bullpine","M","Cabernet Sauvignon","2014","Apr","24","budburst"
